shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shape-2201,42.821251,-77.748145,51046,8.301475354566987
shape-2201,42.821412,-77.74775,51047,8.33833122604444
shape-2201,42.821521,-77.747482,51048,8.363324487026775
shape-2201,42.822158,-77.745975,51049,8.505182013936775
shape-2201,42.822405,-77.74539,51050,8.560233852451509
shape-2201,42.822722,-77.74464,51051,8.630831389798876
shape-2201,42.824752,-77.739833,51052,9.083210482561027
shape-2201,42.824945,-77.739371,51053,9.126571768943894
shape-2201,42.825197,-77.738772,51054,9.182888699967286
shape-2201,42.825708,-77.737554,51055,9.297324243257448
shape-2201,42.825884,-77.737133,51056,9.336844022931494
shape-2201,42.826454,-77.735799,51057,9.462751571280238
shape-2201,42.826724,-77.735173,51058,9.521976805224353
shape-2201,42.827043,-77.735286,51059,9.558625559940081
shape-2201,42.827227,-77.735333,51060,9.579441387731846
shape-2201,42.827381,-77.735355,51061,9.596659164097554
shape-2201,42.827546,-77.735361,51062,9.61501287933687
shape-2201,42.827943,-77.735365,51063,9.659158539711962
shape-2201,42.828982,-77.735336,51064,9.774714452504544
shape-2201,42.830307,-77.735302,51065,9.922074048027142
shape-2201,42.830636,-77.735283,51066,9.958690032002036
shape-2201,42.831008,-77.735236,51067,10.000231791303754
shape-2201,42.831897,-77.735145,51068,10.099362371961224
shape-2201,42.832793,-77.734945,51069,10.200319187838636
shape-2201,42.833745,-77.734654,51070,10.308803888695449
shape-2201,42.835835,-77.733668,51071,10.55471613153496
shape-2201,42.837994,-77.732443,51072,10.814736614572793
shape-2201,42.840433,-77.73106,51073,11.10845021943727
shape-2201,42.842042,-77.730449,51074,11.294169141540925
shape-2201,42.843628,-77.729975,51075,11.474709206648727
shape-2201,42.844975,-77.729804,51076,11.625136437712062
shape-2201,42.85344,-77.729539,51077,12.566650850772891
shape-2201,42.855324,-77.72948,51078,12.77619762021444
shape-2201,42.85714,-77.72926,51079,12.978922643023447
shape-2201,42.858865,-77.728827,51080,13.173954293277752
shape-2201,42.86003,-77.72844,51081,13.307281792433281
shape-2201,42.860656,-77.728171,51082,13.380261386604317
shape-2201,42.861631,-77.727651,51083,13.496666762075426
shape-2201,42.862083,-77.727368,51084,13.55196712316928
shape-2201,42.862438,-77.727121,51085,13.596278569106687
shape-2201,42.863165,-77.726611,51086,13.687178237171555
shape-2201,42.863792,-77.72607,51087,13.769670709398609
shape-2201,42.864523,-77.725332,51088,13.87078901520914
shape-2201,42.865148,-77.724567,51089,13.964154907759745
shape-2201,42.865581,-77.723821,51090,14.04170993264067
shape-2201,42.866321,-77.722365,51091,14.186111853584288
shape-2201,42.866866,-77.720789,51092,14.328133328371484
shape-2201,42.867219,-77.719042,51093,14.475823116199084
shape-2201,42.867453,-77.717639,51094,14.593088406091486
shape-2201,42.869057,-77.708325,51095,15.372825182287448
shape-2201,42.869447,-77.70608,51096,15.560852483363442
shape-2201,42.869634,-77.705012,51097,15.6503389369239
shape-2201,42.870028,-77.703762,51098,15.76122915860688
shape-2201,42.870724,-77.702159,51099,15.913068185576348
shape-2201,42.871291,-77.70119,51100,16.014116775201888
shape-2201,42.871608,-77.700781,51101,16.062628728027022
shape-2201,42.872021,-77.700247,51102,16.12589561871263
shape-2201,42.8731,-77.69919,51103,16.273593177924145
shape-2201,42.874033,-77.69855,51104,16.38970965133923
shape-2201,42.875245,-77.698022,51105,16.53117970853223
shape-2201,42.884163,-77.695738,51106,17.540130038943033
shape-2201,42.888304,-77.694891,51107,18.00573127110725
shape-2201,42.892468,-77.694442,51108,18.47019032945518
shape-2201,42.894329,-77.694431,51109,18.677126352969694
shape-2201,42.896628,-77.694417,51110,18.932766434478967
shape-2201,42.89825,-77.694433,51111,19.11312959772508
shape-2201,42.900502,-77.694651,51112,19.36416979119142
shape-2201,42.901997,-77.694786,51113,19.530769759785393
shape-2201,42.905618,-77.69527,51114,19.935332498292286
shape-2201,42.909281,-77.69579,51115,20.3448360786912
shape-2201,42.910038,-77.695914,51116,20.429614411289627
shape-2201,42.91217,-77.696121,51117,20.667281014015565
shape-2201,42.912898,-77.696104,51118,20.748242885714653
shape-2201,42.913776,-77.696084,51119,20.845885769844706
shape-2201,42.915326,-77.695876,51120,21.01906853740325
shape-2201,42.916685,-77.695623,51121,21.17158070041698
shape-2201,42.918331,-77.69505,51122,21.360461988300063
shape-2201,42.919961,-77.694429,51123,21.548632021144652
shape-2201,42.924423,-77.692872,51124,22.060726278304955
shape-2201,42.926076,-77.692332,51125,22.249717358617318
shape-2201,42.927767,-77.691879,51126,22.441331520785372
shape-2201,42.929461,-77.691491,51127,22.63232657220189
shape-2201,42.930988,-77.69126,51128,22.803159868001668
shape-2201,42.932788,-77.691004,51129,23.004393249378815
shape-2201,42.934478,-77.690781,51130,23.193187875416918
shape-2201,42.936049,-77.690695,51131,23.3680156191186
shape-2201,42.937702,-77.690781,51132,23.551954402473275
shape-2201,42.939304,-77.691081,51133,23.731755175594476
shape-2201,42.940377,-77.691444,51134,23.85467216265096
shape-2201,42.940667,-77.691551,51135,23.88807434117466
shape-2201,42.9413,-77.691758,51136,23.96044962777008
shape-2201,42.941364,-77.691787,51137,23.967947420006492
shape-2201,42.941977,-77.692063,51138,24.03971705232399
shape-2201,42.942896,-77.692578,51139,24.150169664315897
shape-2201,42.943705,-77.693146,51140,24.251312230972676
shape-2201,42.944453,-77.693691,51141,24.345576915093666
shape-2201,42.944929,-77.694063,51142,24.4065548163137
shape-2201,42.9455,-77.69451,51143,24.47973311093543
shape-2201,42.946592,-77.695322,51144,24.617980066310572
shape-2201,42.948224,-77.696306,51145,24.816338214633337
shape-2201,42.948597,-77.696487,51146,24.86035259702663
shape-2201,42.948888,-77.696602,51147,24.89403692562406
shape-2201,42.949253,-77.696746,51148,24.93628149743566
shape-2201,42.950416,-77.697066,51149,25.06819797638189
shape-2201,42.950702,-77.697125,51150,25.10036026462099
shape-2201,42.951833,-77.69727,51151,25.226674407678587
shape-2201,42.952029,-77.697277,51152,25.248476092349595
shape-2201,42.952809,-77.697308,51153,25.335244958893576
shape-2201,42.953461,-77.697261,51154,25.407845001592598
shape-2201,42.954294,-77.697169,51155,25.50077264473335
shape-2201,42.955374,-77.696977,51156,25.621875634175314
shape-2201,42.955549,-77.696938,51157,25.64159191760235
shape-2201,42.956551,-77.696716,51158,25.754464675779563
shape-2201,42.957801,-77.696355,51159,25.896529332935177
shape-2201,42.959074,-77.695859,51160,26.043723073577
shape-2201,42.9603,-77.695314,51161,26.187080974464504
shape-2201,42.961274,-77.694856,51162,26.301618265732632
shape-2201,42.961893,-77.694514,51163,26.37586135601213
shape-2201,42.963502,-77.69354,51164,26.571543354717747
shape-2201,42.964605,-77.692809,51165,26.707854285296005
shape-2201,42.965605,-77.692128,51166,26.832091483148012
shape-2201,42.967377,-77.690751,51167,27.05875740779722
shape-2201,42.96819,-77.68997,51168,27.16925904590753
shape-2201,42.97094,-77.687554,51169,27.532778725466517
shape-2201,42.97295,-77.685881,51170,27.794466735709772
shape-2201,42.974169,-77.685064,51171,27.945434044385205
shape-2201,42.975334,-77.684356,51172,28.087204988014303
shape-2201,42.976482,-77.683803,51173,28.222552898873886
shape-2201,42.976639,-77.683734,51174,28.240890821359482
shape-2201,42.977531,-77.683342,51175,28.34507753585106
shape-2201,42.978467,-77.682995,51176,28.45291650764351
shape-2201,42.979014,-77.68283,51177,28.515203745222173
shape-2201,42.979831,-77.682601,51178,28.60794054874632
shape-2201,42.980786,-77.682367,51179,28.715824530095137
shape-2201,42.985023,-77.68161,51180,29.190965387071497
shape-2201,42.985796,-77.681439,51181,29.27803738556135
shape-2201,42.986714,-77.681147,51182,29.38284136464776
shape-2201,42.987562,-77.680822,51183,29.480770364817637
shape-2201,42.988538,-77.680412,51184,29.594305083028615
shape-2201,42.989633,-77.679826,51185,29.72506056048411
shape-2201,42.989856,-77.679713,51186,29.751505631161862
shape-2201,42.990531,-77.679315,51187,29.8332456709634
shape-2201,42.990933,-77.679043,51188,29.883121151149723
shape-2201,42.991271,-77.678799,51189,29.925622958100863
shape-2201,42.991701,-77.678467,51190,29.980534962799208
shape-2201,42.992891,-77.677548,51191,30.13250863073035
shape-2201,42.993239,-77.677246,51192,30.178341795643547
shape-2201,42.993586,-77.676911,51193,30.22557662933254
shape-2201,42.994221,-77.676274,51194,30.313153278091885
shape-2201,42.994864,-77.675625,51195,30.402024551121194
shape-2201,42.996149,-77.674348,51196,30.57866713148634
shape-2201,42.996945,-77.673626,51197,30.684884403572315
shape-2201,42.997755,-77.672945,51198,30.79061785214399
shape-2201,42.998521,-77.672333,51199,30.889268876067792
shape-2201,42.999291,-77.671717,51200,30.988467744275418
shape-2201,42.999503,-77.671549,51201,31.015714106538432
shape-2201,43.000316,-77.670902,51202,31.12031285668365
shape-2201,43.000892,-77.670469,51203,31.193402625193777
shape-2201,43.002035,-77.669557,51204,31.340554945638637
shape-2201,43.002943,-77.668852,51205,31.456661498648756
shape-2201,43.003045,-77.668771,51206,31.469777333959886
shape-2201,43.003842,-77.668143,51207,31.572060676707416
shape-2201,43.00565,-77.66674,51208,31.803217092605845
shape-2201,43.009264,-77.663917,51209,32.266015618205806
shape-2201,43.010036,-77.663305,51210,32.365238571880255
shape-2201,43.010869,-77.662757,51211,32.46802401914838
shape-2201,43.011671,-77.662265,51212,32.565763897473474
shape-2201,43.012478,-77.661827,51213,32.66230672515947
shape-2201,43.013111,-77.661522,51214,32.73693390925838
shape-2201,43.013748,-77.661224,51215,32.81179452466676
shape-2201,43.015011,-77.660606,51216,32.96095172690001
shape-2201,43.015276,-77.660475,51217,32.99228419416821
shape-2201,43.017549,-77.659354,51218,33.26096064045674
shape-2201,43.017785,-77.659253,51219,33.28845736002857
shape-2201,43.01798,-77.65917,51220,33.3111661198447
shape-2201,43.019349,-77.65852,51221,33.47230350444789
shape-2201,43.020715,-77.657838,51222,33.63399886468677
shape-2201,43.023454,-77.656485,51223,33.957814769587856
shape-2201,43.024289,-77.656144,51224,34.054712406543935
shape-2201,43.025044,-77.6559,51225,34.140976011000426
shape-2201,43.025878,-77.655677,51226,34.23546783329787
shape-2201,43.026766,-77.655527,51227,34.334959083756644
shape-2201,43.028521,-77.655294,51228,34.53102341431336
shape-2201,43.030572,-77.655028,51229,34.760107194860666
shape-2201,43.031258,-77.654937,51230,34.8367448131319
shape-2201,43.03185,-77.654846,51231,34.90298656158156
shape-2201,43.032466,-77.654709,51232,34.97238198198316
shape-2201,43.032987,-77.654589,51233,35.03112994785512
shape-2201,43.03354,-77.654425,51234,35.09404903610002
shape-2201,43.034165,-77.654208,51235,35.165749110553506
shape-2201,43.034987,-77.653883,51236,35.26089189951454
shape-2201,43.035989,-77.653446,51237,35.37783358148472
shape-2201,43.039447,-77.651635,51238,35.7895537937266
shape-2201,43.040999,-77.650823,51239,35.97431545425561
shape-2201,43.042225,-77.65019,51240,36.120023705408265
shape-2201,43.043117,-77.649736,51241,36.22584953980715
shape-2201,43.04401,-77.649323,51242,36.33066549304491
shape-2201,43.044156,-77.649267,51243,36.34752575476905
shape-2201,43.044859,-77.648996,51244,36.42873884447414
shape-2201,43.046563,-77.648385,51245,36.62461273636358
shape-2201,43.0475,-77.648065,51246,36.7319984619585
shape-2201,43.048266,-77.647806,51247,36.819735571060754
shape-2201,43.048416,-77.647766,51248,36.83672859052951
shape-2201,43.049719,-77.647341,51249,36.985674711372184
shape-2201,43.050852,-77.646942,51250,37.11576360669517
shape-2201,43.051524,-77.646694,51251,37.193156222599676
shape-2201,43.052186,-77.646405,51252,37.27042218955641
shape-2201,43.052297,-77.646343,51253,37.28375335319646
shape-2201,43.053047,-77.645952,51254,37.37299616878771
shape-2201,43.053542,-77.645667,51255,37.432710641461625
shape-2201,43.05439,-77.645071,51256,37.53871215215859
shape-2201,43.056154,-77.643621,51257,37.76752168307082
shape-2201,43.057862,-77.642094,51258,37.9943744215421
shape-2201,43.058612,-77.641487,51259,38.0912611408655
shape-2201,43.059172,-77.641095,51260,38.16120223705326
shape-2201,43.059573,-77.640846,51261,38.21016596033101
shape-2201,43.061174,-77.640018,51262,38.40047481695762
shape-2201,43.061737,-77.639709,51263,38.46792338024305
shape-2201,43.062422,-77.639298,51264,38.5510891821014
shape-2201,43.063479,-77.63878,51265,38.67592892588539
shape-2201,43.067814,-77.63643,51266,39.194386475114
shape-2201,43.068479,-77.636058,51267,39.27426755190245
shape-2201,43.068947,-77.635831,51268,39.32947724534076
shape-2201,43.069514,-77.635433,51269,39.400330856554994
shape-2201,43.070005,-77.635036,51270,39.46374045955482
shape-2201,43.070477,-77.634627,51271,39.525856074712664
shape-2201,43.070958,-77.634101,51272,39.594311836307064
shape-2201,43.071447,-77.633523,51273,39.66615119230852
shape-2201,43.071908,-77.632867,51274,39.740090606395846
shape-2201,43.072113,-77.632595,51275,39.771835720220075
shape-2201,43.072824,-77.631583,51276,39.88588639645351
shape-2201,43.072953,-77.631385,51277,39.907436629691006
shape-2201,43.073202,-77.630774,51278,39.96426670937966
shape-2201,43.07342,-77.630239,51279,40.01402625662847
shape-2201,43.073591,-77.629692,51280,40.06235436783678
shape-2201,43.073675,-77.629267,51281,40.098116482314225
shape-2201,43.073704,-77.628858,51282,40.131493785862126
shape-2201,43.073667,-77.628509,51283,40.160138435809586
shape-2201,43.073587,-77.628209,51284,40.18607900647516
shape-2201,43.073455,-77.627826,51285,40.22047712909815
shape-2201,43.07335,-77.627473,51286,40.251435805995996
shape-2201,43.073297,-77.627235,51287,40.27164590141692
shape-2201,43.073297,-77.627,51288,40.29073398057219
shape-2201,43.073317,-77.62677,51289,40.30954782853304
shape-2201,43.073415,-77.626507,51290,40.333529039453666
shape-2201,43.074127,-77.625318,51291,40.45840943715295
shape-2201,43.074547,-77.625511,51292,40.507672188289554
shape-2201,43.074736,-77.625613,51293,40.53026213778345
shape-2201,43.074928,-77.625751,51294,40.55437517602472
shape-2201,43.075479,-77.626184,51295,40.62502032784829
shape-2201,43.075713,-77.626413,51296,40.657004438751024
shape-2201,43.07637,-77.626997,51297,40.74410795939351
shape-2201,43.076408,-77.627031,51298,40.74915575360822
shape-2201,43.076787,-77.627381,51299,40.79999030618616
shape-2201,43.077383,-77.627933,51300,40.880003395442024
shape-2201,43.07822,-77.628685,51301,40.99132511398263
shape-2201,43.078684,-77.629042,51302,41.05050886677569
shape-2201,43.078946,-77.629235,51303,41.0835913361501
shape-2201,43.079205,-77.629356,51304,41.11402143398902
shape-2201,43.079451,-77.629457,51305,41.14257892571051
shape-2201,43.079668,-77.629525,51306,41.16733223180071
shape-2201,43.079877,-77.629576,51307,41.190938248726304
shape-2201,43.080084,-77.629601,51308,41.214045015751715
shape-2201,43.080184,-77.629613,51309,41.22520715504909
shape-2201,43.083039,-77.629657,51310,41.54268928023653
shape-2201,43.083169,-77.629659,51311,41.55714555589813
shape-2201,43.085411,-77.629692,51312,41.806459377198124
shape-2201,43.085428,-77.630643,51313,41.88371302747945
shape-2201,43.085897,-77.630708,51314,41.93612999699839
shape-2201,43.086067,-77.630845,51315,41.95806420784123
shape-2201,43.086104,-77.630876,51316,41.962887534850495
shape-2201,43.086215,-77.63097,51317,41.97740006234593
shape-2201,43.086364,-77.631149,51318,41.99944107756155
shape-2201,43.086449,-77.631315,51319,42.015904955218666
shape-2201,43.086468,-77.631354,51320,42.01971208449827
shape-2201,43.086535,-77.631542,51321,42.03670002529662
shape-2201,43.086615,-77.631767,51322,42.05702224769633
shape-2201,43.086641,-77.632037,51323,42.07913824046332
shape-2201,43.086667,-77.632316,51324,42.1019790256037
shape-2201,43.086694,-77.632588,51325,42.12427073577829
shape-2201,43.086741,-77.633086,51326,42.165048643493186
shape-2201,43.086761,-77.63334,51327,42.18579502397889
shape-2201,43.086765,-77.633404,51328,42.1910113343802
shape-2201,43.086775,-77.633597,51329,42.206723875105375
shape-2201,43.086763,-77.633819,51330,42.22480136619191
shape-2201,43.086691,-77.634137,51331,42.25183808752861
shape-2201,43.086652,-77.634283,51332,42.26446267166688
shape-2201,43.086489,-77.634609,51333,42.296546556567534
shape-2201,43.08602,-77.634585,51334,42.34873346623564
shape-2201,43.08583,-77.634576,51335,42.36987317396074
shape-2201,43.085784,-77.634572,51336,42.374998452966544
shape-2201,43.085663,-77.634574,51337,42.388454040501756
shape-2201,43.085497,-77.634576,51338,42.40691314186352
shape-2201,43.085332,-77.634579,51339,42.42526195104423
shape-2201,43.085148,-77.634581,51340,42.44572249433358
shape-2201,43.084977,-77.634584,51341,42.46473841738991
shape-2201,43.084934,-77.634584,51342,42.469519806741054
shape-2201,43.084789,-77.634544,51343,42.485967077414216
shape-2201,43.084709,-77.634522,51344,42.49504032978309
shape-2201,43.084673,-77.634512,51345,42.49912490040028
shape-2201,43.08463,-77.634511,51346,42.50390697937539
shape-2201,43.084626,-77.635649,51347,42.59632599610569
shape-2201,43.084789,-77.635652,51348,42.61445243496704
shape-2201,43.084969,-77.635655,51349,42.63446903591143
shape-2201,43.085144,-77.635658,51350,42.65392970370154
shape-2201,43.085178,-77.635659,51351,42.657711209260945
shape-2201,43.085275,-77.635662,51352,42.6684998852576
shape-2201,43.085229,-77.63581,51353,42.681562095182386
shape-2201,43.085221,-77.635873,51354,42.686755087106576
shape-2201,43.085192,-77.636105,51355,42.705869790052894
shape-2201,43.085188,-77.636351,51356,42.72585242634166
shape-2201,43.085187,-77.636461,51357,42.73478623019412
shape-2201,43.085185,-77.636577,51358,42.74420922755744
shape-2201,43.085184,-77.636672,51359,42.75192498943158
shape-2201,43.085152,-77.636812,51360,42.76383820796904
shape-2201,43.085146,-77.636837,51361,42.76597527319429
shape-2201,43.085069,-77.637001,51362,42.78180846653445
shape-2201,43.085021,-77.63706,51363,42.78898098696651
shape-2201,43.084939,-77.637163,51364,42.80135457121893
shape-2201,43.084758,-77.637286,51365,42.82382336248256
shape-2201,43.084604,-77.637384,51366,42.84270650702578
shape-2201,43.084746,-77.637895,51367,42.8871076091746
shape-2201,43.084788,-77.638043,51368,42.9000022345718
shape-2201,43.084904,-77.637983,51369,42.91379053609886
shape-2201,43.085823,-77.637505,51370,43.023103436537006
shape-2201,43.086135,-77.637336,51371,43.06041231744615
shape-2201,43.086392,-77.637197,51372,43.091138073457785
shape-2201,43.086774,-77.636999,51373,43.136556101639805
shape-2201,43.087033,-77.636865,51374,43.16734291127906
shape-2201,43.087585,-77.636581,51375,43.232912440162565
shape-2201,43.087724,-77.636509,51376,43.24943750493336
shape-2201,43.08847,-77.636101,51377,43.33876106437275
shape-2201,43.088508,-77.636266,51378,43.352810472343705
shape-2201,43.088631,-77.636796,51379,43.39797034521981
shape-2201,43.088795,-77.637428,51380,43.45243576752646
shape-2201,43.088842,-77.637672,51381,43.472927499518285
shape-2201,43.088958,-77.638274,51382,43.52348606898419
shape-2201,43.088988,-77.638495,51383,43.54173979421082
shape-2201,43.089016,-77.638716,51384,43.55995418179236
shape-2201,43.089028,-77.638934,51385,43.57770709381415
shape-2201,43.089007,-77.639257,51386,43.60404005617205
shape-2201,43.088961,-77.639643,51387,43.63579980965446
shape-2201,43.089129,-77.640331,51388,43.69470923643551
shape-2201,43.089206,-77.640649,51389,43.721914798417465
shape-2201,43.08966,-77.642465,51390,43.87778366993082
shape-2201,43.089676,-77.642699,51391,43.89686855229906
shape-2201,43.090122,-77.644115,51392,44.02209211614207
shape-2201,43.090373,-77.644969,51393,44.0968455131065
shape-2201,43.090407,-77.645085,51394,44.10699546549154
shape-2201,43.090494,-77.645387,51395,44.13335794325975
shape-2201,43.090597,-77.64573,51396,44.16347342793451
shape-2201,43.090718,-77.646142,51397,44.1995331292426
shape-2201,43.09089,-77.646729,51398,44.250892947257505
shape-2201,43.091003,-77.647113,51399,44.284511125243725
shape-2201,43.091033,-77.647215,51400,44.29344029557339
shape-2201,43.091044,-77.647253,51401,44.29675956733092
shape-2201,43.091116,-77.647496,51402,44.318054046551715
shape-2201,43.091163,-77.647657,51403,44.33213349042845
shape-2201,43.091189,-77.647744,51404,44.33976675405534
shape-2201,43.091239,-77.647913,51405,44.35457337216082
shape-2201,43.091311,-77.648156,51406,44.375867793166115
shape-2201,43.091419,-77.648523,51407,44.407997585754224
shape-2201,43.091664,-77.649339,51408,44.47963998794288
shape-2201,43.092005,-77.650423,51409,44.575481771323375
shape-2201,43.092027,-77.650494,51410,44.581744577405495
shape-2201,43.092045,-77.650553,51411,44.586936724879045
shape-2201,43.092156,-77.650951,51412,44.62153141636912
shape-2201,43.092366,-77.651701,51413,44.6867552196897
shape-2201,43.092444,-77.651965,51414,44.70988025377547
shape-2201,43.092551,-77.652362,51415,44.744242378073736
shape-2201,43.092602,-77.652562,51416,44.761444101789394
shape-2201,43.09262,-77.65264,51417,44.76808645084975
shape-2201,43.092649,-77.652757,51418,44.77811922416035
shape-2201,43.092691,-77.65296,51419,44.795251679846395
shape-2201,43.092745,-77.653236,51420,44.81845335787626
shape-2201,43.092769,-77.653374,51421,44.82997236652511
shape-2201,43.092803,-77.653564,51422,44.84585684229697
shape-2201,43.092826,-77.653761,51423,44.86205639563573
shape-2201,43.092882,-77.654135,51424,44.893056997778366
shape-2201,43.092916,-77.654462,51425,44.91987716030179
shape-2201,43.092942,-77.654767,51426,44.944811287540865
shape-2201,43.092959,-77.655002,51427,44.96398664587006
shape-2201,43.092975,-77.655269,51428,44.98573986699315
shape-2201,43.092983,-77.655498,51429,45.00435588194935
shape-2201,43.092984,-77.655747,51430,45.02457493089027
shape-2201,43.092984,-77.65598,51431,45.04349447756466
shape-2201,43.092972,-77.656337,51432,45.07251349251619
shape-2201,43.09294,-77.656998,51433,45.12630438289973
shape-2201,43.092913,-77.657537,51434,45.17017395313777
shape-2201,43.092846,-77.65888,51435,45.279479618951264
shape-2201,43.09276,-77.658876,51436,45.28904791198419
shape-2201,43.092414,-77.658861,51437,45.32754069211802
shape-2201,43.092273,-77.658789,51438,45.34427379009922
shape-2201,43.092104,-77.658701,51439,45.36437848739453
shape-2201,43.092031,-77.658579,51440,45.377185859057896
shape-2201,43.092,-77.658509,51441,45.38383347792343
shape-2201,43.091996,-77.658501,51442,45.38462076502245
shape-2201,43.091969,-77.658408,51443,45.3927473767242
shape-2201,43.091949,-77.658308,51444,45.40116652012214
shape-2201,43.091921,-77.658157,51445,45.41381701334925
shape-2201,43.091885,-77.657979,51446,45.4288149114839
shape-2201,43.09181,-77.65777,51447,45.44772434273066
shape-2201,43.09183,-77.657732,51448,45.451527890524254
shape-2201,43.091895,-77.657601,51449,45.46438840805086
shape-2201,43.091954,-77.657483,51450,45.47600090225856
shape-2201,43.091996,-77.657393,51451,45.48467379318752
shape-2201,43.09213,-77.657106,51452,45.51233464296793
shape-2201,43.092218,-77.656917,51453,45.53053570620928
shape-2201,43.092303,-77.656735,51454,45.548078153821535
shape-2201,43.092391,-77.656546,51455,45.56627918050905
shape-2201,43.092548,-77.656208,51456,45.59880668034502
shape-2201,43.092594,-77.65617,51457,45.60478028627583
shape-2201,43.092658,-77.656117,51458,45.613096863988105
shape-2201,43.092661,-77.655993,51459,45.62317121336889
shape-2201,43.092646,-77.655856,51460,45.63441998629273
shape-2201,43.092596,-77.655663,51461,45.651048619726204
shape-2201,43.092525,-77.655514,51462,45.665495448159135
shape-2201,43.092395,-77.655368,51463,45.684190498405556
shape-2201,43.09233,-77.655318,51464,45.692480445487206
shape-2201,43.092223,-77.655354,51465,45.70473216768
shape-2201,43.092139,-77.655328,51466,45.71430818535424
shape-2201,43.092082,-77.655243,51467,45.72367890940473
shape-2201,43.092056,-77.655147,51468,45.73199304899822
shape-2201,43.092042,-77.655094,51469,45.736569603026716
shape-2201,43.092171,-77.655196,51470,45.75313326463706
shape-2201,43.09233,-77.655318,51471,45.77339953474588
shape-2201,43.092395,-77.655368,51472,45.78168948182753
shape-2201,43.092525,-77.655514,51473,45.80038453207395
shape-2201,43.092596,-77.655663,51474,45.81483136050688
shape-2201,43.092646,-77.655856,51475,45.831459993940356
shape-2201,43.092661,-77.655993,51476,45.84270876686419
shape-2201,43.092658,-77.656117,51477,45.85278311624498
shape-2201,43.092594,-77.65617,51478,45.86109969395725
shape-2201,43.092548,-77.656208,51479,45.86707329988806
shape-2201,43.092391,-77.656546,51480,45.899600799724034
shape-2201,43.092303,-77.656735,51481,45.91780182641155
shape-2201,43.092218,-77.656917,51482,45.935344274023805
shape-2201,43.09213,-77.657106,51483,45.953545337265155
shape-2201,43.091996,-77.657393,51484,45.981206187045565
shape-2201,43.091954,-77.657483,51485,45.98987907797452
shape-2201,43.091895,-77.657601,51486,46.001491572182225
shape-2201,43.09183,-77.657732,51487,46.01435208970883
shape-2201,43.09181,-77.65777,51488,46.018155637502424
shape-2201,43.091885,-77.657979,51489,46.037065068749186
shape-2201,43.091921,-77.658157,51490,46.05206296688383
shape-2201,43.091949,-77.658308,51491,46.064713460110944
shape-2201,43.091969,-77.658408,51492,46.07313260350888
shape-2201,43.091996,-77.658501,51493,46.081259215210636
shape-2201,43.092,-77.658509,51494,46.08204650230965
shape-2201,43.092031,-77.658579,51495,46.08869412117519
shape-2201,43.092104,-77.658701,51496,46.10150149283855
shape-2201,43.092273,-77.658789,51497,46.12160619013386
shape-2201,43.092414,-77.658861,51498,46.13833928811506
shape-2201,43.09276,-77.658876,51499,46.17683206824889
shape-2201,43.092846,-77.65888,51500,46.18640036128182
shape-2201,43.092837,-77.659119,51501,46.205832937751985
shape-2201,43.09276,-77.661388,51502,46.39027461381632
shape-2201,43.092741,-77.661894,51503,46.43141613652729
shape-2201,43.092707,-77.662797,51504,46.5048372428176
shape-2201,43.09268,-77.663355,51505,46.5502462878108
shape-2201,43.092654,-77.663909,51506,46.59532399930812
shape-2201,43.092625,-77.664601,51507,46.65160700912489
shape-2201,43.092559,-77.66591,51508,46.758151245090055
shape-2201,43.092401,-77.670178,51509,47.10515975506188
shape-2201,43.092456,-77.670317,51510,47.11799702920598
shape-2201,43.092408,-77.671632,51511,47.224909002377316
shape-2201,43.092307,-77.674385,51512,47.44873619138834
shape-2201,43.092302,-77.674598,51513,47.46604086820823
shape-2201,43.092295,-77.674858,51514,47.487167388569375
shape-2201,43.092257,-77.676003,51515,47.58023816772444
shape-2201,43.092203,-77.676298,51516,47.604933500407675
shape-2201,43.092202,-77.676523,51517,47.62320402042147
shape-2201,43.092196,-77.67679,51518,47.64489490009134
shape-2201,43.092185,-77.677027,51519,47.664178326317234
shape-2201,43.092244,-77.677177,51520,47.67801290603327
shape-2201,43.092259,-77.677505,51521,47.70469892479991
shape-2201,43.09229,-77.67794,51522,47.74018903187008
shape-2201,43.09233,-77.678289,51523,47.76887498131812
shape-2201,43.092412,-77.678775,51524,47.80937812248387
shape-2201,43.092409,-77.679027,51525,47.8298433753417
shape-2201,43.092451,-77.679451,51526,47.864587694978184
shape-2201,43.092509,-77.679773,51527,47.891517888189306
shape-2201,43.092717,-77.680926,51528,47.98795629612915
shape-2201,43.092875,-77.681065,51529,48.00883823963936
shape-2201,43.092912,-77.681096,51530,48.01366142061428
shape-2201,43.092988,-77.681164,51531,48.02375619238943
shape-2201,43.093155,-77.681218,51532,48.04283643556283
shape-2201,43.093403,-77.6812,51533,48.07045152666689
shape-2201,43.093863,-77.680956,51534,48.12530435779275
shape-2201,43.094168,-77.680776,51535,48.16223419347232
shape-2201,43.094423,-77.680585,51536,48.19455315879684
shape-2201,43.094877,-77.680227,51537,48.252806754204386
shape-2201,43.095341,-77.679852,51538,48.31271608686789
shape-2201,43.095825,-77.679466,51539,48.374995542260976
shape-2201,43.096026,-77.67933,51540,48.399924882197126
shape-2201,43.096318,-77.679131,51541,48.43619211458236
shape-2201,43.097197,-77.678629,51542,48.542090949725804
shape-2201,43.097679,-77.678368,51543,48.5997244402923
