osmid,y,x,street_count,highway,ref,railway,junction,geometry
1975021494,11.4790911,107.8382298,3,,,,,POINT (107.8382298 11.4790911)
1975021495,11.480154,107.8378213,3,,,,,POINT (107.8378213 11.480154)
1975021496,11.4806168,107.8376715,3,,,,,POINT (107.8376715 11.4806168)
1975021510,11.4940611,107.8362882,3,,,,,POINT (107.8362882 11.4940611)
1975021528,11.5026928,107.8321488,3,,,,,POINT (107.8321488 11.5026928)
1975021533,11.5055417,107.8315056,3,,,,,POINT (107.8315056 11.5055417)
1975021544,11.5130072,107.8340514,3,,,,,POINT (107.8340514 11.5130072)
1975021547,11.5175577,107.8333465,3,,,,,POINT (107.8333465 11.5175577)
1975021559,11.5304577,107.8294298,3,,,,,POINT (107.8294298 11.5304577)
2453760152,11.5408038,107.80236,4,,,,,POINT (107.80236 11.5408038)
2453760165,11.5394168,107.8027634,3,,,,,POINT (107.8027634 11.5394168)
2453760168,11.5379273,107.8031882,3,,,,,POINT (107.8031882 11.5379273)
2453760171,11.5375649,107.8027476,3,,,,,POINT (107.8027476 11.5375649)
2453760182,11.5357594,107.800976,3,,,,,POINT (107.800976 11.5357594)
2453760196,11.5327373,107.7993706,3,,,,,POINT (107.7993706 11.5327373)
2453760199,11.5325303,107.7989926,3,,,,,POINT (107.7989926 11.5325303)
2453760201,11.5322041,107.7988241,3,,,,,POINT (107.7988241 11.5322041)
2453760203,11.5306993,107.7984848,4,,,,,POINT (107.7984848 11.5306993)
2453760218,11.52784,107.7970376,3,,,,,POINT (107.7970376 11.52784)
2453760251,11.5219061,107.7841508,3,,,,,POINT (107.7841508 11.5219061)
2453760255,11.5214105,107.7843787,4,,,,,POINT (107.7843787 11.5214105)
2453760269,11.51977,107.7823917,3,,,,,POINT (107.7823917 11.51977)
2453760272,11.5193081,107.7826202,3,,,,,POINT (107.7826202 11.5193081)
2453760282,11.5178453,107.7812649,3,,,,,POINT (107.7812649 11.5178453)
2453760286,11.5171383,107.781861,1,,,,,POINT (107.781861 11.5171383)
2453768792,11.528024,107.81924,3,,,,,POINT (107.81924 11.528024)
2453800435,11.5252666,107.8288771,3,,,,,POINT (107.8288771 11.5252666)
2453800443,11.523257,107.8275126,3,,,,,POINT (107.8275126 11.523257)
2453805046,11.5345041,107.7835985,4,,,,,POINT (107.7835985 11.5345041)
2453812832,11.5311767,107.7783851,3,,,,,POINT (107.7783851 11.5311767)
2453864751,11.5361322,107.7866059,4,,,,,POINT (107.7866059 11.5361322)
2453864784,11.5384764,107.7942997,3,,,,,POINT (107.7942997 11.5384764)
2453864853,11.5387813,107.7954701,4,,,,,POINT (107.7954701 11.5387813)
2453954027,11.5319971,107.7796948,3,,,,,POINT (107.7796948 11.5319971)
2453954033,11.5295256,107.7814131,3,,,,,POINT (107.7814131 11.5295256)
2453954043,11.5264811,107.7819622,3,,,,,POINT (107.7819622 11.5264811)
2454144510,11.5263466,107.7703846,3,,,,,POINT (107.7703846 11.5263466)
2454144543,11.5183693,107.7720947,3,,,,,POINT (107.7720947 11.5183693)
2454144717,11.4834288,107.7692223,3,,,,,POINT (107.7692223 11.4834288)
2454144718,11.4791391,107.7668619,3,,,,,POINT (107.7668619 11.4791391)
2454144719,11.4916217,107.7461049,3,,,,,POINT (107.7461049 11.4916217)
2454144738,11.4831183,107.7526649,3,,,,,POINT (107.7526649 11.4831183)
2454144769,11.4815175,107.7631121,3,,,,,POINT (107.7631121 11.4815175)
2454144793,11.4668814,107.7686696,3,,,,,POINT (107.7686696 11.4668814)
2454144795,11.4641266,107.7692704,3,,,,,POINT (107.7692704 11.4641266)
2454144814,11.4556936,107.7753215,1,,,,,POINT (107.7753215 11.4556936)
2454144827,11.4674709,107.776006,3,,,,,POINT (107.776006 11.4674709)
2454144852,11.4598608,107.781626,3,,,,,POINT (107.781626 11.4598608)
2454166018,11.5291621,107.7746574,3,,,,,POINT (107.7746574 11.5291621)
2454166042,11.5242192,107.7756943,3,,,,,POINT (107.7756943 11.5242192)
2454166060,11.5225718,107.7750936,3,,,,,POINT (107.7750936 11.5225718)
2454166148,11.5151925,107.7755982,4,,,,,POINT (107.7755982 11.5151925)
2454166178,11.5129584,107.7741344,3,,,,,POINT (107.7741344 11.5129584)
2454166201,11.5119422,107.7722362,3,,,,,POINT (107.7722362 11.5119422)
2454166204,11.5162002,107.7723196,3,,,,,POINT (107.7723196 11.5162002)
2454166236,11.513381,107.7766497,1,,,,,POINT (107.7766497 11.513381)
2454166239,11.527681,107.7753052,3,,,,,POINT (107.7753052 11.527681)
2454166286,11.5316059,107.7790692,4,,,,,POINT (107.7790692 11.5316059)
2454166290,11.5290761,107.7744574,3,,,,,POINT (107.7744574 11.5290761)
2454166363,11.5288039,107.7738246,3,,,,,POINT (107.7738246 11.5288039)
2454214439,11.5201451,107.7631006,3,,,,,POINT (107.7631006 11.5201451)
2454214474,11.5107971,107.7664111,3,,,,,POINT (107.7664111 11.5107971)
2454214475,11.5173492,107.7597126,3,,,,,POINT (107.7597126 11.5173492)
2454214485,11.5121169,107.7643865,1,,,,,POINT (107.7643865 11.5121169)
2454214493,11.5158339,107.758523,3,,,,,POINT (107.758523 11.5158339)
2454214520,11.5215488,107.7540891,3,,,,,POINT (107.7540891 11.5215488)
2454214560,11.5240399,107.7494583,3,,,,,POINT (107.7494583 11.5240399)
2458850360,11.5269494,107.7880613,3,,,,,POINT (107.7880613 11.5269494)
2458850361,11.4842227,107.7444444,3,,,,,POINT (107.7444444 11.4842227)
2458850411,11.4753203,107.7510744,3,,,,,POINT (107.7510744 11.4753203)
2484855810,11.5223336,107.831464,3,,,,,POINT (107.831464 11.5223336)
2484855841,11.5197485,107.8407696,3,,,,,POINT (107.8407696 11.5197485)
2484855845,11.5219189,107.8371534,4,,,,,POINT (107.8371534 11.5219189)
2484855847,11.5189285,107.838023,4,,,,,POINT (107.838023 11.5189285)
2484855851,11.5176986,107.8338674,3,,,,,POINT (107.8338674 11.5176986)
2484855862,11.5224222,107.8336865,3,,,,,POINT (107.8336865 11.5224222)
2484855871,11.5214759,107.8254881,3,,,,,POINT (107.8254881 11.5214759)
2484855873,11.5213553,107.827507,3,,,,,POINT (107.827507 11.5213553)
2484855875,11.5202097,107.8274726,3,,,,,POINT (107.8274726 11.5202097)
2484855876,11.5208099,107.8265462,3,,,,,POINT (107.8265462 11.5208099)
2484855879,11.519549,107.828496,3,,,,,POINT (107.828496 11.519549)
2484855881,11.5195382,107.8297618,4,,,,,POINT (107.8297618 11.5195382)
2484855883,11.5212197,107.8297368,3,,,,,POINT (107.8297368 11.5212197)
2484855884,11.5189546,107.8304083,1,,,,,POINT (107.8304083 11.5189546)
2484855886,11.5184869,107.8297404,3,,,,,POINT (107.8297404 11.5184869)
2484855888,11.518961,107.8297536,4,,,,,POINT (107.8297536 11.518961)
2484855890,11.5132468,107.8340385,3,,,,,POINT (107.8340385 11.5132468)
2484855896,11.5119269,107.8346649,3,,,,,POINT (107.8346649 11.5119269)
2484855946,11.5106443,107.8424862,1,,,,,POINT (107.8424862 11.5106443)
2530425293,11.4104882,107.6565644,3,,,,,POINT (107.6565644 11.4104882)
2530425372,11.409154,107.6585817,3,,,,,POINT (107.6585817 11.409154)
2530425429,11.423095,107.6410496,3,,,,,POINT (107.6410496 11.423095)
2530425447,11.4093139,107.6586468,3,,,,,POINT (107.6586468 11.4093139)
2530425456,11.4232896,107.6413499,3,,,,,POINT (107.6413499 11.4232896)
2530425497,11.4164486,107.6596105,3,,,,,POINT (107.6596105 11.4164486)
2530425579,11.4116636,107.6662624,3,,,,,POINT (107.6662624 11.4116636)
2530425596,11.4101081,107.6535809,3,,,,,POINT (107.6535809 11.4101081)
2530425617,11.419225,107.6595676,3,,,,,POINT (107.6595676 11.419225)
2530433815,11.4808132,107.7268803,1,,,,,POINT (107.7268803 11.4808132)
2530434726,11.4747668,107.7366362,3,,,,,POINT (107.7366362 11.4747668)
2530434769,11.4672286,107.7461064,1,,,,,POINT (107.7461064 11.4672286)
2530434771,11.4824849,107.7419436,3,,,,,POINT (107.7419436 11.4824849)
2530434773,11.4802068,107.7420124,3,,,,,POINT (107.7420124 11.4802068)
2530436828,11.4982872,107.7436495,3,,,,,POINT (107.7436495 11.4982872)
2530436832,11.498098,107.7428448,3,,,,,POINT (107.7428448 11.498098)
2530436848,11.4902502,107.7438349,3,,,,,POINT (107.7438349 11.4902502)
2530436854,11.4980372,107.7462089,3,,,,,POINT (107.7462089 11.4980372)
2530436866,11.4887491,107.7423402,3,,,,,POINT (107.7423402 11.4887491)
2530436870,11.4979608,107.7444627,3,,,,,POINT (107.7444627 11.4979608)
2530436890,11.4898884,107.7448631,3,,,,,POINT (107.7448631 11.4898884)
2530437265,11.4988339,107.7438104,3,,,,,POINT (107.7438104 11.4988339)
2530437267,11.4984862,107.7446425,3,,,,,POINT (107.7446425 11.4984862)
2530437270,11.4999688,107.7444584,3,,,,,POINT (107.7444584 11.4999688)
2530437275,11.4992481,107.7441634,3,,,,,POINT (107.7441634 11.4992481)
2530437277,11.4987603,107.7437138,3,,,,,POINT (107.7437138 11.4987603)
2530437283,11.4982357,107.7438029,3,,,,,POINT (107.7438029 11.4982357)
2530437284,11.4968468,107.7415573,3,,,,,POINT (107.7415573 11.4968468)
2530437286,11.5048055,107.7438748,3,,,,,POINT (107.7438748 11.5048055)
2530437295,11.4932738,107.7381767,3,,,,,POINT (107.7381767 11.4932738)
2530437307,11.504785,107.7464652,3,,,,,POINT (107.7464652 11.504785)
2530437311,11.4989285,107.7432418,3,,,,,POINT (107.7432418 11.4989285)
2530437314,11.5037437,107.7443576,3,,,,,POINT (107.7443576 11.5037437)
2533117763,11.5314291,107.7986565,3,,,,,POINT (107.7986565 11.5314291)
2533117768,11.5278927,107.7955362,3,,,,,POINT (107.7955362 11.5278927)
2533117976,11.5345775,107.8009252,3,,,,,POINT (107.8009252 11.5345775)
2533118691,11.5335828,107.8006703,3,,,,,POINT (107.8006703 11.5335828)
2533207403,11.5253187,107.7954165,3,,,,,POINT (107.7954165 11.5253187)
2533207407,11.5235555,107.7944346,3,,,,,POINT (107.7944346 11.5235555)
2533207434,11.5279082,107.7956112,3,,,,,POINT (107.7956112 11.5279082)
2550137545,11.5150956,107.852794,4,,,,,POINT (107.852794 11.5150956)
2550137555,11.5192119,107.8543743,3,,,,,POINT (107.8543743 11.5192119)
2550137556,11.5153764,107.8527622,1,,,,,POINT (107.8527622 11.5153764)
2550137566,11.529822,107.844726,3,,,,,POINT (107.844726 11.529822)
2550137585,11.5250516,107.8538124,3,,,,,POINT (107.8538124 11.5250516)
2550137586,11.5094932,107.8493098,1,,,,,POINT (107.8493098 11.5094932)
2550139764,11.5257392,107.8449894,3,,,,,POINT (107.8449894 11.5257392)
2550139781,11.5220257,107.8459923,3,,,,,POINT (107.8459923 11.5220257)
2550139800,11.5194401,107.845981,1,,,,,POINT (107.845981 11.5194401)
2550141526,11.5331271,107.8585157,3,,,,,POINT (107.8585157 11.5331271)
2550141543,11.5294635,107.8575896,3,,,,,POINT (107.8575896 11.5294635)
2550141567,11.5221098,107.8582982,3,,,,,POINT (107.8582982 11.5221098)
2550141578,11.5220893,107.8584798,4,,,,,POINT (107.8584798 11.5220893)
2550142814,11.5317716,107.8615535,3,,,,,POINT (107.8615535 11.5317716)
2550142821,11.5298538,107.8614479,3,,,,,POINT (107.8614479 11.5298538)
2550142824,11.5260891,107.8618168,3,,,,,POINT (107.8618168 11.5260891)
2550142846,11.5277763,107.861908,3,,,,,POINT (107.861908 11.5277763)
2550145251,11.5312003,107.8664845,3,,,,,POINT (107.8664845 11.5312003)
2550145266,11.5284859,107.8662813,3,,,,,POINT (107.8662813 11.5284859)
2550145284,11.5272146,107.8657961,4,,,,,POINT (107.8657961 11.5272146)
2550145295,11.5251824,107.8694423,3,,,,,POINT (107.8694423 11.5251824)
2552018626,11.531141,107.868025,3,,,,,POINT (107.868025 11.531141)
2552018627,11.5245772,107.8719869,3,,,,,POINT (107.8719869 11.5245772)
2552018632,11.5245333,107.8709118,3,,,,,POINT (107.8709118 11.5245333)
2552018639,11.5246384,107.8695894,3,,,,,POINT (107.8695894 11.5246384)
2552018645,11.5244676,107.8710432,3,,,,,POINT (107.8710432 11.5244676)
2555196378,11.5352431,107.8931029,3,,,,,POINT (107.8931029 11.5352431)
2555196383,11.538011,107.8889984,3,,,,,POINT (107.8889984 11.538011)
2555196424,11.5296723,107.8945492,3,,,,,POINT (107.8945492 11.5296723)
2555196463,11.5183219,107.9084561,3,,,,,POINT (107.9084561 11.5183219)
2555196478,11.5298825,107.8970873,3,,,,,POINT (107.8970873 11.5298825)
3215634679,11.5401115,108.0724663,3,,,,,POINT (108.0724663 11.5401115)
3215634686,11.540823,108.0722804,3,,,,,POINT (108.0722804 11.540823)
3215634713,11.5551031,108.0801567,3,,,,,POINT (108.0801567 11.5551031)
3215634718,11.5554428,108.0780059,3,,,,,POINT (108.0780059 11.5554428)
3215634723,11.5557128,108.0784134,3,,,,,POINT (108.0784134 11.5557128)
3250061942,11.5184664,107.8302655,1,,,,,POINT (107.8302655 11.5184664)
3250061943,11.5184943,107.8291515,1,,,,,POINT (107.8291515 11.5184943)
3250061948,11.5195999,107.8284192,3,,,,,POINT (107.8284192 11.5195999)
3250061951,11.5201134,107.8297532,3,,,,,POINT (107.8297532 11.5201134)
3250061952,11.520133,107.8284319,3,,,,,POINT (107.8284319 11.520133)
3250061957,11.5207981,107.8284478,3,,,,,POINT (107.8284478 11.5207981)
3250061958,11.5208064,107.8297429,3,,,,,POINT (107.8297429 11.5208064)
3250061960,11.5211261,107.8260438,3,,,,,POINT (107.8260438 11.5211261)
3250062062,11.5212974,107.8284598,3,,,,,POINT (107.8284598 11.5212974)
3250062065,11.5217452,107.8275006,3,,,,,POINT (107.8275006 11.5217452)
3250062067,11.521856,107.827255,3,,,,,POINT (107.827255 11.521856)
3250062068,11.5221869,107.8267478,3,,,,,POINT (107.8267478 11.5221869)
3250062069,11.5224857,107.82629,3,,,,,POINT (107.82629 11.5224857)
3250638619,11.23201,107.8782384,3,,,,,POINT (107.8782384 11.23201)
3250638623,11.2329906,107.8775944,3,,,,,POINT (107.8775944 11.2329906)
3250638641,11.2362185,107.8750432,3,,,,,POINT (107.8750432 11.2362185)
3250639436,11.240465,107.8459061,3,,,,,POINT (107.8459061 11.240465)
3250639554,11.2451588,107.8588231,3,,,,,POINT (107.8588231 11.2451588)
3250639579,11.2459113,107.823478,1,,,,,POINT (107.823478 11.2459113)
3250639904,11.2548649,107.8780334,3,,,,,POINT (107.8780334 11.2548649)
3250639955,11.2560649,107.8777691,1,,,,,POINT (107.8777691 11.2560649)
3250640099,11.2585565,107.8889422,1,,,,,POINT (107.8889422 11.2585565)
3250641079,11.2767831,107.8653242,3,,,,,POINT (107.8653242 11.2767831)
3250641145,11.2791506,107.8567889,1,,,,,POINT (107.8567889 11.2791506)
3250641217,11.2846391,107.8638721,3,,,,,POINT (107.8638721 11.2846391)
3250641227,11.2850847,107.8695491,3,,,,,POINT (107.8695491 11.2850847)
3250641308,11.2972551,107.9011452,3,,,,,POINT (107.9011452 11.2972551)
3250641342,11.3003669,107.9069641,3,,,,,POINT (107.9069641 11.3003669)
3250641429,11.3047423,107.9114311,3,,,,,POINT (107.9114311 11.3047423)
3250641436,11.3049494,107.9325318,3,,,,,POINT (107.9325318 11.3049494)
3250641459,11.3059458,107.9309864,3,,,,,POINT (107.9309864 11.3059458)
3250641563,11.3111667,107.8899466,3,,,,,POINT (107.8899466 11.3111667)
3250641610,11.3155947,107.9425763,3,,,,,POINT (107.9425763 11.3155947)
3250641676,11.3206448,107.940395,3,,,,,POINT (107.940395 11.3206448)
3250641685,11.3225859,107.9394953,3,,,,,POINT (107.9394953 11.3225859)
3250641735,11.3372618,107.9342321,1,,,,,POINT (107.9342321 11.3372618)
3250641803,11.4190233,107.872655,3,,,,,POINT (107.872655 11.4190233)
3250641864,11.4248886,107.8804532,3,,,,,POINT (107.8804532 11.4248886)
3250641935,11.4274202,107.8882757,3,,,,,POINT (107.8882757 11.4274202)
3250642018,11.4301747,107.8918072,3,,,,,POINT (107.8918072 11.4301747)
3250642382,11.4388226,107.8874353,3,,,,,POINT (107.8874353 11.4388226)
3250642383,11.4389228,107.9862543,1,,,,,POINT (107.9862543 11.4389228)
3250642395,11.439776,107.9075961,3,,,,,POINT (107.9075961 11.439776)
3250642401,11.4399336,107.912745,3,,,,,POINT (107.912745 11.4399336)
3250642410,11.4401515,107.9269536,3,,,,,POINT (107.9269536 11.4401515)
3250642416,11.4402444,107.92959,3,,,,,POINT (107.92959 11.4402444)
3250642431,11.440472,107.9198518,3,,,,,POINT (107.9198518 11.440472)
3250642566,11.4419304,107.9155986,3,,,,,POINT (107.9155986 11.4419304)
3250642573,11.4419117,107.8858348,3,,,,,POINT (107.8858348 11.4419117)
3250642595,11.4431128,107.9473377,3,,,,,POINT (107.9473377 11.4431128)
3250642601,11.4434787,107.9292862,1,,,,,POINT (107.9292862 11.4434787)
3250642618,11.4441575,107.9477324,3,,,,,POINT (107.9477324 11.4441575)
3250642676,11.4470243,107.9044866,3,,,,,POINT (107.9044866 11.4470243)
3250642683,11.447109,107.9441321,3,,,,,POINT (107.9441321 11.447109)
3250642733,11.4495774,107.9037803,3,,,,,POINT (107.9037803 11.4495774)
3250642780,11.4517838,107.8849824,3,,,,,POINT (107.8849824 11.4517838)
3250642816,11.4532938,107.8857657,3,,,,,POINT (107.8857657 11.4532938)
3250642838,11.4539759,107.9132896,3,,,,,POINT (107.9132896 11.4539759)
3250642879,11.4553329,107.9374169,3,,,,,POINT (107.9374169 11.4553329)
3250642885,11.4556954,107.8998038,3,,,,,POINT (107.8998038 11.4556954)
3250642900,11.456765,107.9520906,3,,,,,POINT (107.9520906 11.456765)
3250642911,11.4574287,107.932646,3,,,,,POINT (107.932646 11.4574287)
3250642928,11.4581582,107.8984398,3,,,,,POINT (107.8984398 11.4581582)
3250642954,11.4594413,107.9184003,3,,,,,POINT (107.9184003 11.4594413)
3250642961,11.4600443,107.888736,3,,,,,POINT (107.888736 11.4600443)
3250642963,11.4602284,107.917812,3,,,,,POINT (107.917812 11.4602284)
3250642965,11.4602428,107.9078624,3,,,,,POINT (107.9078624 11.4602428)
3250642979,11.4608316,107.9632802,3,,,,,POINT (107.9632802 11.4608316)
3250642993,11.4613911,107.8986046,3,,,,,POINT (107.8986046 11.4613911)
3250643010,11.4620435,107.9097748,3,,,,,POINT (107.9097748 11.4620435)
3250643018,11.4620947,107.9411942,3,,,,,POINT (107.9411942 11.4620947)
3250643031,11.4626315,107.9322451,3,,,,,POINT (107.9322451 11.4626315)
3250643049,11.4631199,107.9402547,3,,,,,POINT (107.9402547 11.4631199)
3250643054,11.4634551,107.8920937,3,,,,,POINT (107.8920937 11.4634551)
3250643138,11.4671953,107.958081,3,,,,,POINT (107.958081 11.4671953)
3250643141,11.4674441,107.9567912,3,,,,,POINT (107.9567912 11.4674441)
3250643159,11.4685615,107.9064338,3,,,,,POINT (107.9064338 11.4685615)
3250643167,11.4689412,107.9567416,3,,,,,POINT (107.9567416 11.4689412)
3250643168,11.4689842,107.9290597,3,,,,,POINT (107.9290597 11.4689842)
3250643178,11.4693983,107.9135488,3,,,,,POINT (107.9135488 11.4693983)
3250643185,11.4695938,107.9296482,3,,,,,POINT (107.9296482 11.4695938)
3250643215,11.471331,107.8944006,3,,,,,POINT (107.8944006 11.471331)
3250643227,11.4718511,107.9566343,3,,,,,POINT (107.9566343 11.4718511)
3250643243,11.4723454,107.9087416,3,,,,,POINT (107.9087416 11.4723454)
3250643249,11.4724819,107.9259089,3,,,,,POINT (107.9259089 11.4724819)
3250643257,11.4726762,107.9561036,4,,,,,POINT (107.9561036 11.4726762)
3250643259,11.4727407,107.9565952,3,,,,,POINT (107.9565952 11.4727407)
3250643275,11.4734217,107.9026327,4,,,,,POINT (107.9026327 11.4734217)
3250643279,11.4734532,107.9565753,3,,,,,POINT (107.9565753 11.4734532)
3250643292,11.474032,107.9316073,3,,,,,POINT (107.9316073 11.474032)
3250643300,11.4744232,107.9083747,3,,,,,POINT (107.9083747 11.4744232)
3250643305,11.4746913,107.9028258,3,,,,,POINT (107.9028258 11.4746913)
3250643309,11.4749002,107.9566035,3,,,,,POINT (107.9566035 11.4749002)
3250643310,11.4749026,107.9559933,3,,,,,POINT (107.9559933 11.4749026)
3250643329,11.4754588,107.9093845,3,,,,,POINT (107.9093845 11.4754588)
3250643331,11.4754937,107.9327374,3,,,,,POINT (107.9327374 11.4754937)
3250643339,11.475861,107.9029794,3,,,,,POINT (107.9029794 11.475861)
3250643352,11.4762605,107.9567443,3,,,,,POINT (107.9567443 11.4762605)
3250643356,11.4767038,107.903101,3,,,,,POINT (107.903101 11.4767038)
3250643386,11.4776379,107.891297,3,,,,,POINT (107.891297 11.4776379)
3250643433,11.480571,107.931934,3,,,,,POINT (107.931934 11.480571)
3250643448,11.4821525,107.8963168,3,,,,,POINT (107.8963168 11.4821525)
3250643459,11.4831119,107.9593722,3,,,,,POINT (107.9593722 11.4831119)
3250643472,11.4845273,107.9550076,3,,,,,POINT (107.9550076 11.4845273)
3250643510,11.4866117,107.9186529,3,,,,,POINT (107.9186529 11.4866117)
3250643512,11.4868939,107.9197198,3,,,,,POINT (107.9197198 11.4868939)
3250643526,11.4876901,107.9598912,3,,,,,POINT (107.9598912 11.4876901)
3250643542,11.4881408,107.9250526,3,,,,,POINT (107.9250526 11.4881408)
3250643545,11.4881628,107.8870749,3,,,,,POINT (107.8870749 11.4881628)
3250643547,11.488185,107.9168143,3,,,,,POINT (107.9168143 11.488185)
3250643549,11.4881978,107.8801967,3,,,,,POINT (107.8801967 11.4881978)
3250643665,11.4888931,107.8743943,3,,,,,POINT (107.8743943 11.4888931)
3250643670,11.489012,107.8743115,3,,,,,POINT (107.8743115 11.489012)
3250643672,11.4890155,107.9045619,3,,,,,POINT (107.9045619 11.4890155)
3250643683,11.4894826,107.8859385,3,,,,,POINT (107.8859385 11.4894826)
3250643685,11.489536,107.8768016,3,,,,,POINT (107.8768016 11.489536)
3250643690,11.4896627,107.960026,3,,,,,POINT (107.960026 11.4896627)
3250643709,11.4904459,107.9408263,3,,,,,POINT (107.9408263 11.4904459)
3250643717,11.4908802,107.8847177,3,,,,,POINT (107.8847177 11.4908802)
3250643718,11.4908838,107.9233563,3,,,,,POINT (107.9233563 11.4908838)
3250643727,11.4912365,107.9369093,3,,,,,POINT (107.9369093 11.4912365)
3250643741,11.4926204,107.9323536,1,,,,,POINT (107.9323536 11.4926204)
3250643752,11.4932788,107.909237,3,,,,,POINT (107.909237 11.4932788)
3250643790,11.496793,107.959399,3,,,,,POINT (107.959399 11.496793)
3250643807,11.4975521,107.8720953,3,,,,,POINT (107.8720953 11.4975521)
3250643813,11.4977854,107.9262129,3,,,,,POINT (107.9262129 11.4977854)
3250643814,11.4978388,107.9367341,3,,,,,POINT (107.9367341 11.4978388)
3250643826,11.498402,107.9299011,3,,,,,POINT (107.9299011 11.498402)
3250644082,11.5014925,107.9488854,3,,,,,POINT (107.9488854 11.5014925)
3250644105,11.5022298,107.9471013,3,,,,,POINT (107.9471013 11.5022298)
3250644106,11.5022876,107.9715487,3,,,,,POINT (107.9715487 11.5022876)
3250644113,11.5026253,107.945475,3,,,,,POINT (107.945475 11.5026253)
3250644119,11.5027344,107.9459779,3,,,,,POINT (107.9459779 11.5027344)
3250644127,11.5029618,107.9534655,3,,,,,POINT (107.9534655 11.5029618)
3250644136,11.50331,107.9530777,3,,,,,POINT (107.9530777 11.50331)
3250644563,11.5076677,107.921138,3,,,,,POINT (107.921138 11.5076677)
3250644596,11.508726,107.9223841,3,,,,,POINT (107.9223841 11.508726)
3250644599,11.5088837,107.923572,3,,,,,POINT (107.923572 11.5088837)
3250644638,11.5097112,107.9291122,3,,,,,POINT (107.9291122 11.5097112)
3250644892,11.5110726,107.8719672,1,,,,,POINT (107.8719672 11.5110726)
3250644933,11.5128356,107.9277214,3,,,,,POINT (107.9277214 11.5128356)
3250644959,11.5135406,107.9318064,3,,,,,POINT (107.9318064 11.5135406)
3250645175,11.5141044,107.9230933,4,,,,,POINT (107.9230933 11.5141044)
3250645378,11.5171184,107.9640034,3,,,,,POINT (107.9640034 11.5171184)
3250645397,11.5173621,107.9715118,3,,,,,POINT (107.9715118 11.5173621)
3250645591,11.5194193,107.9384286,3,,,,,POINT (107.9384286 11.5194193)
3250645596,11.5194975,107.973145,3,,,,,POINT (107.973145 11.5194975)
3250645605,11.5195592,107.9516575,3,,,,,POINT (107.9516575 11.5195592)
3250645633,11.5201151,107.9550411,3,,,,,POINT (107.9550411 11.5201151)
3250645675,11.5213225,107.9828821,1,,,,,POINT (107.9828821 11.5213225)
3250645687,11.5215645,107.9285476,3,,,,,POINT (107.9285476 11.5215645)
3250645692,11.5218089,107.9557291,3,,,,,POINT (107.9557291 11.5218089)
3250645878,11.5254288,107.9325449,3,,,,,POINT (107.9325449 11.5254288)
3250645973,11.5310007,107.9367283,3,,,,,POINT (107.9367283 11.5310007)
3250646014,11.5354224,107.9397699,3,,,,,POINT (107.9397699 11.5354224)
3250646039,11.5372016,107.9419412,3,,,,,POINT (107.9419412 11.5372016)
3250646075,11.539175,107.9423673,3,,,,,POINT (107.9423673 11.539175)
3251841466,11.3248677,107.6826654,1,,,,,POINT (107.6826654 11.3248677)
3251841486,11.3275526,107.6794648,1,,,,,POINT (107.6794648 11.3275526)
3251841493,11.3284608,107.6755277,3,,,,,POINT (107.6755277 11.3284608)
3251841510,11.3312246,107.6644939,3,,,,,POINT (107.6644939 11.3312246)
3251841523,11.3320343,107.6574397,3,,,,,POINT (107.6574397 11.3320343)
3251841654,11.3402716,107.6903808,1,,,,,POINT (107.6903808 11.3402716)
3251841671,11.3404948,107.6598907,3,,,,,POINT (107.6598907 11.3404948)
3251841734,11.3416156,107.6899079,3,,,,,POINT (107.6899079 11.3416156)
3251841762,11.3427871,107.6936928,1,,,,,POINT (107.6936928 11.3427871)
3251841837,11.3470092,107.6600379,3,,,,,POINT (107.6600379 11.3470092)
3251841861,11.3519493,107.6684624,1,,,,,POINT (107.6684624 11.3519493)
3251841893,11.3556941,107.6630128,3,,,,,POINT (107.6630128 11.3556941)
3251841916,11.3574486,107.7149834,1,,,,,POINT (107.7149834 11.3574486)
3251841944,11.3592856,107.6619988,3,,,,,POINT (107.6619988 11.3592856)
3251841961,11.3600937,107.6627014,3,,,,,POINT (107.6627014 11.3600937)
3251841964,11.3601749,107.7127071,3,,,,,POINT (107.7127071 11.3601749)
3251842073,11.3642369,107.6656292,1,,,,,POINT (107.6656292 11.3642369)
3251842078,11.364394,107.6640492,3,,,,,POINT (107.6640492 11.364394)
3251842112,11.3656544,107.6515691,1,,,,,POINT (107.6515691 11.3656544)
3251842142,11.3681968,107.6590241,3,,,,,POINT (107.6590241 11.3681968)
3251842177,11.3746276,107.6567022,3,,,,,POINT (107.6567022 11.3746276)
3251842184,11.3750803,107.6630142,3,,,,,POINT (107.6630142 11.3750803)
3251842207,11.3766255,107.6575931,3,,,,,POINT (107.6575931 11.3766255)
3251842211,11.3769331,107.6565219,4,,,,,POINT (107.6565219 11.3769331)
3251842219,11.3774894,107.657809,3,,,,,POINT (107.657809 11.3774894)
3251842234,11.3796701,107.6559019,3,,,,,POINT (107.6559019 11.3796701)
3251842237,11.380433,107.655778,3,,,,,POINT (107.655778 11.380433)
3251842243,11.3807128,107.6579807,3,,,,,POINT (107.6579807 11.3807128)
3251842246,11.3808279,107.6631774,3,,,,,POINT (107.6631774 11.3808279)
3251842260,11.3821397,107.6574537,1,,,,,POINT (107.6574537 11.3821397)
3251842278,11.384968,107.6673269,3,,,,,POINT (107.6673269 11.384968)
