osmid,y,x,street_count,junction,highway,ref,railway,geometry
7048801133,20.9693781,106.7873561,3,,,,,POINT (106.7873561 20.9693781)
7048838068,20.9691789,106.7854384,1,,,,,POINT (106.7854384 20.9691789)
7048838074,20.9698827,106.7861585,1,,,,,POINT (106.7861585 20.9698827)
7048838079,20.9698714,106.7863784,1,,,,,POINT (106.7863784 20.9698714)
7048838080,20.9694107,106.7859856,3,,,,,POINT (106.7859856 20.9694107)
7048838082,20.9567426,106.8077791,1,,,,,POINT (106.8077791 20.9567426)
7048849886,20.956551,106.8072555,3,,,,,POINT (106.8072555 20.956551)
7048863675,20.9586744,106.8076202,1,,,,,POINT (106.8076202 20.9586744)
7048872694,20.9588047,106.8084727,1,,,,,POINT (106.8084727 20.9588047)
7048872706,20.959268,106.8071562,1,,,,,POINT (106.8071562 20.959268)
7048872707,20.9626444,106.8030739,1,,,,,POINT (106.8030739 20.9626444)
7048872711,20.9625449,106.8035695,3,,,,,POINT (106.8035695 20.9625449)
7048958084,20.8808466,106.8300757,1,,,,,POINT (106.8300757 20.8808466)
7048999188,20.8756891,106.8308589,1,,,,,POINT (106.8308589 20.8756891)
7049028417,20.874738,106.8298799,1,,,,,POINT (106.8298799 20.874738)
7049225015,21.0446682,106.6439557,3,,,,,POINT (106.6439557 21.0446682)
7049225023,21.0463074,106.6420864,1,,,,,POINT (106.6420864 21.0463074)
7049225035,21.0449136,106.6409885,3,,,,,POINT (106.6409885 21.0449136)
7049225046,21.0451346,106.6403349,3,,,,,POINT (106.6403349 21.0451346)
7049225047,21.0452961,106.6404395,3,,,,,POINT (106.6404395 21.0452961)
7049225058,21.0448605,106.6413246,1,,,,,POINT (106.6413246 21.0448605)
7049225059,21.0450214,106.6410401,3,,,,,POINT (106.6410401 21.0450214)
7049225069,21.0450228,106.6422974,3,,,,,POINT (106.6422974 21.0450228)
7049225080,21.0452749,106.6423661,3,,,,,POINT (106.6423661 21.0452749)
7049225083,21.0455565,106.6412915,3,,,,,POINT (106.6412915 21.0455565)
7049258891,21.0462236,106.6415882,3,,,,,POINT (106.6415882 21.0462236)
7049258892,21.0463725,106.6411751,1,,,,,POINT (106.6411751 21.0463725)
7049258896,21.0431796,106.6395919,3,,,,,POINT (106.6395919 21.0431796)
7049258899,21.0429054,106.6402893,3,,,,,POINT (106.6402893 21.0429054)
7049258903,21.0413959,106.6413608,3,,,,,POINT (106.6413608 21.0413959)
7049258906,21.0444074,106.6421333,4,,,,,POINT (106.6421333 21.0444074)
7049258909,21.0455514,106.6424417,3,,,,,POINT (106.6424417 21.0455514)
7049258910,21.0459895,106.6425517,3,,,,,POINT (106.6425517 21.0459895)
7049258911,21.0462361,106.6426295,3,,,,,POINT (106.6426295 21.0462361)
7049258920,21.0446941,106.6408834,3,,,,,POINT (106.6408834 21.0446941)
7049258921,21.0453186,106.6411825,3,,,,,POINT (106.6411825 21.0453186)
7049258922,21.0457842,106.6414024,3,,,,,POINT (106.6414024 21.0457842)
7049258924,21.046248,106.6415975,3,,,,,POINT (106.6415975 21.046248)
7049413503,21.0443837,106.659447,3,,,,,POINT (106.659447 21.0443837)
7049413504,21.0442998,106.6600277,4,,,,,POINT (106.6600277 21.0442998)
7049413505,21.0442397,106.6604219,3,,,,,POINT (106.6604219 21.0442397)
7049413506,21.0442072,106.6605882,3,,,,,POINT (106.6605882 21.0442072)
7049413508,21.0441158,106.661118,3,,,,,POINT (106.661118 21.0441158)
7049413510,21.0439737,106.662051,3,,,,,POINT (106.662051 21.0439737)
7049413511,21.0432972,106.658185,1,,,,,POINT (106.658185 21.0432972)
7049413519,21.0434524,106.6587268,1,,,,,POINT (106.6587268 21.0434524)
7049413525,21.0434943,106.6583345,3,,,,,POINT (106.6583345 21.0434943)
7049413529,21.0436088,106.658248,3,,,,,POINT (106.658248 21.0436088)
7049413539,21.0430394,106.6584277,1,,,,,POINT (106.6584277 21.0430394)
7049413549,21.0445144,106.6586711,3,,,,,POINT (106.6586711 21.0445144)
7049413556,21.0440732,106.6584552,3,,,,,POINT (106.6584552 21.0440732)
7049413576,21.0424811,106.6597125,3,,,,,POINT (106.6597125 21.0424811)
7049413577,21.042555,106.6591693,3,,,,,POINT (106.6591693 21.042555)
7049413578,21.0427202,106.6582091,3,,,,,POINT (106.6582091 21.0427202)
7049419617,21.0447291,106.6570812,3,,,,,POINT (106.6570812 21.0447291)
7049419619,21.0431664,106.6568425,1,,,,,POINT (106.6568425 21.0431664)
7049419631,21.0430481,106.6575077,3,,,,,POINT (106.6575077 21.0430481)
7049419632,21.0428116,106.6574916,3,,,,,POINT (106.6574916 21.0428116)
7049419634,21.0435801,106.6575573,3,,,,,POINT (106.6575573 21.0435801)
7049419635,21.043858,106.6575721,3,,,,,POINT (106.6575721 21.043858)
7049419636,21.044117,106.6575915,3,,,,,POINT (106.6575915 21.044117)
7049419637,21.0446866,106.6576378,4,,,,,POINT (106.6576378 21.0446866)
7049419638,21.045037,106.6576646,3,,,,,POINT (106.6576646 21.045037)
7049419639,21.0456628,106.6576914,3,,,,,POINT (106.6576914 21.0456628)
7049419640,21.0463775,106.6576888,3,,,,,POINT (106.6576888 21.0463775)
7049419642,21.0469921,106.6576888,3,,,,,POINT (106.6576888 21.0469921)
7049419644,21.0475766,106.6576995,3,,,,,POINT (106.6576995 21.0475766)
7049419646,21.0481286,106.6578738,3,,,,,POINT (106.6578738 21.0481286)
7049419653,21.050374,106.6583405,3,,,,,POINT (106.6583405 21.050374)
7049419658,21.0515417,106.6585685,3,,,,,POINT (106.6585685 21.0515417)
7049419665,21.0521612,106.6586705,3,,,,,POINT (106.6586705 21.0521612)
7049419666,21.051593,106.6606486,1,,,,,POINT (106.6606486 21.051593)
7049419678,21.0508402,106.6610026,1,,,,,POINT (106.6610026 21.0508402)
7049419683,21.0506718,106.6604702,3,,,,,POINT (106.6604702 21.0506718)
7049419684,21.0500122,106.6618375,1,,,,,POINT (106.6618375 21.0500122)
7049419689,21.0497188,106.6610948,3,,,,,POINT (106.6610948 21.0497188)
7049419690,21.0499482,106.6609403,3,,,,,POINT (106.6609403 21.0499482)
7049419703,21.0494684,106.6636553,1,,,,,POINT (106.6636553 21.0494684)
7049419732,21.0499887,106.6644076,3,,,,,POINT (106.6644076 21.0499887)
7049419746,21.0492062,106.6645344,4,,,,,POINT (106.6645344 21.0492062)
7049419760,21.0490003,106.6634709,3,,,,,POINT (106.6634709 21.0490003)
7049419784,21.0503927,106.6632342,3,,,,,POINT (106.6632342 21.0503927)
7049419795,21.0500116,106.6630123,3,,,,,POINT (106.6630123 21.0500116)
7049419798,21.0500179,106.6635004,3,,,,,POINT (106.6635004 21.0500179)
7049419818,21.0440593,106.6670081,3,,,,,POINT (106.6670081 21.0440593)
7049419863,21.0475766,106.6652043,3,,,,,POINT (106.6652043 21.0475766)
7049419865,21.0490297,106.6651963,3,,,,,POINT (106.6651963 21.0490297)
7049419866,21.0496868,106.6651882,3,,,,,POINT (106.6651882 21.0496868)
7049419867,21.0498032,106.6651896,3,,,,,POINT (106.6651896 21.0498032)
7049419869,21.0509347,106.665211,3,,,,,POINT (106.665211 21.0509347)
7049419870,21.0516969,106.6652057,3,,,,,POINT (106.6652057 21.0516969)
7049419873,21.0404597,106.6489756,1,,,,,POINT (106.6489756 21.0404597)
7049419874,21.0405398,106.6492787,1,,,,,POINT (106.6492787 21.0405398)
7050071828,21.0448574,106.6625456,1,,,,,POINT (106.6625456 21.0448574)
7050071839,21.0450099,106.6621903,3,,,,,POINT (106.6621903 21.0450099)
7050071840,21.0428275,106.6605966,1,,,,,POINT (106.6605966 21.0428275)
7050071851,21.0422965,106.6634133,1,,,,,POINT (106.6634133 21.0422965)
7050075090,21.0409403,106.6645311,3,,,,,POINT (106.6645311 21.0409403)
7050075099,21.0422971,106.6628158,1,,,,,POINT (106.6628158 21.0422971)
7050075106,21.0422796,106.6618596,3,,,,,POINT (106.6618596 21.0422796)
7050075108,21.043684,106.6626643,1,,,,,POINT (106.6626643 21.043684)
7050075114,21.0446815,106.6633174,1,,,,,POINT (106.6633174 21.0446815)
7050075121,21.043888,106.6630599,1,,,,,POINT (106.6630599 21.043888)
7050075128,21.0445238,106.662907,3,,,,,POINT (106.662907 21.0445238)
7050075138,21.0444756,106.6621272,3,,,,,POINT (106.6621272 21.0444756)
7050075139,21.0438555,106.6602556,1,,,,,POINT (106.6602556 21.0438555)
7050075144,21.0437528,106.6605681,1,,,,,POINT (106.6605681 21.0437528)
7050075151,21.0444112,106.6617161,1,,,,,POINT (106.6617161 21.0444112)
7050075158,21.0442573,106.6620925,3,,,,,POINT (106.6620925 21.0442573)
7050075159,21.0447229,106.6611971,1,,,,,POINT (106.6611971 21.0447229)
7050075167,21.0449544,106.6612883,3,,,,,POINT (106.6612883 21.0449544)
7050075173,21.0448177,106.6621548,3,,,,,POINT (106.6621548 21.0448177)
7050075174,21.0461247,106.6607116,3,,,,,POINT (106.6607116 21.0461247)
7050075177,21.0453387,106.6606191,3,,,,,POINT (106.6606191 21.0453387)
7050075178,21.0451259,106.6605815,3,,,,,POINT (106.6605815 21.0451259)
7050075182,21.0434355,106.6612266,1,,,,,POINT (106.6612266 21.0434355)
7050075205,21.0432108,106.6606278,3,,,,,POINT (106.6606278 21.0432108)
7050075207,21.0432415,106.660326,3,,,,,POINT (106.660326 21.0432415)
7050075211,21.0430746,106.6619609,4,,,,,POINT (106.6619609 21.0430746)
7050075212,21.0431082,106.6626066,1,,,,,POINT (106.6626066 21.0431082)
7050075219,21.0430669,106.6622351,3,,,,,POINT (106.6622351 21.0430669)
7050075237,21.0424448,106.6609342,1,,,,,POINT (106.6609342 21.0424448)
7050075238,21.0417539,106.6602892,1,,,,,POINT (106.6602892 21.0417539)
7050075239,21.0419385,106.6602469,1,,,,,POINT (106.6602469 21.0419385)
7050075251,21.0418986,106.6596362,3,,,,,POINT (106.6596362 21.0418986)
7050075252,21.0436815,106.6583418,3,,,,,POINT (106.6583418 21.0436815)
7050075257,21.0439105,106.6593477,1,,,,,POINT (106.6593477 21.0439105)
7050075260,21.0434385,106.6598794,3,,,,,POINT (106.6598794 21.0434385)
7050075261,21.0433335,106.6589306,1,,,,,POINT (106.6589306 21.0433335)
7050075263,21.0432572,106.659337,3,,,,,POINT (106.659337 21.0432572)
7050075269,21.0432672,106.6592713,3,,,,,POINT (106.6592713 21.0432672)
7050075272,21.0439093,106.6599646,3,,,,,POINT (106.6599646 21.0439093)
7050075273,21.0432884,106.659864,3,,,,,POINT (106.659864 21.0432884)
7050075274,21.0432146,106.6598453,3,,,,,POINT (106.6598453 21.0432146)
7050075279,21.0413296,106.6595569,3,,,,,POINT (106.6595569 21.0413296)
7050075281,21.0412977,106.6602355,3,,,,,POINT (106.6602355 21.0412977)
7050075290,21.0421663,106.6596776,3,,,,,POINT (106.6596776 21.0421663)
7050075294,21.0420618,106.6605695,3,,,,,POINT (106.6605695 21.0420618)
7050075298,21.0419104,106.6613359,4,,,,,POINT (106.6613359 21.0419104)
7050075300,21.0441823,106.6487372,3,,,,,POINT (106.6487372 21.0441823)
7050583341,20.960568,106.8019125,1,,,,,POINT (106.8019125 20.960568)
7050583346,20.9608823,106.8019997,1,,,,,POINT (106.8019997 20.9608823)
7050583349,20.9607358,106.8021163,3,,,,,POINT (106.8021163 20.9607358)
7050583351,20.9608322,106.8023282,3,,,,,POINT (106.8023282 20.9608322)
7050583359,20.9615085,106.8013009,1,,,,,POINT (106.8013009 20.9615085)
7050583365,20.9607821,106.8014283,1,,,,,POINT (106.8014283 20.9607821)
7050583368,20.960876,106.8013921,3,,,,,POINT (106.8013921 20.960876)
7050583373,20.951014,106.7946511,1,,,,,POINT (106.7946511 20.951014)
7050583378,20.9506112,106.7946835,3,,,,,POINT (106.7946835 20.9506112)
7050640660,20.962047,106.799013,3,,,,,POINT (106.799013 20.962047)
7050647972,20.9626619,106.8026488,1,,,,,POINT (106.8026488 20.9626619)
7050647973,20.9624349,106.8024702,3,,,,,POINT (106.8024702 20.9624349)
7050647974,20.9628961,106.8023859,1,,,,,POINT (106.8023859 20.9628961)
7050647975,20.9626253,106.8021143,3,,,,,POINT (106.8021143 20.9626253)
7050647976,20.9636525,106.8014605,1,,,,,POINT (106.8014605 20.9636525)
7050647981,20.9629761,106.8014217,3,,,,,POINT (106.8014217 20.9629761)
7050647982,20.962717,106.7983679,1,,,,,POINT (106.7983679 20.962717)
7050647983,20.9627396,106.7988373,1,,,,,POINT (106.7988373 20.9627396)
7050657285,20.9625955,106.7987877,3,,,,,POINT (106.7987877 20.9625955)
7050657286,20.9624327,106.7983532,1,,,,,POINT (106.7983532 20.9624327)
7050657290,20.9625472,106.7987352,3,,,,,POINT (106.7987352 20.9625472)
7050657296,20.961119,106.8024396,1,,,,,POINT (106.8024396 20.961119)
7050675041,20.951815,106.8039335,1,,,,,POINT (106.8039335 20.951815)
7050675052,20.9509533,106.8045169,3,,,,,POINT (106.8045169 20.9509533)
7050676923,20.9507229,106.8039322,1,,,,,POINT (106.8039322 20.9507229)
7050676930,20.9505191,106.8038741,3,,,,,POINT (106.8038741 20.9505191)
7050676931,20.9518162,106.8032536,1,,,,,POINT (106.8032536 20.9518162)
7050678189,20.9555209,106.8003045,1,,,,,POINT (106.8003045 20.9555209)
7050678192,20.9582242,106.788718,1,,,,,POINT (106.788718 20.9582242)
7050678198,20.9576537,106.7890231,3,,,,,POINT (106.7890231 20.9576537)
7050678199,20.9555008,106.7863275,1,,,,,POINT (106.7863275 20.9555008)
7050678202,20.9552171,106.7864829,3,,,,,POINT (106.7864829 20.9552171)
7050678203,20.9544889,106.7860204,1,,,,,POINT (106.7860204 20.9544889)
7050678204,20.9543086,106.7862631,1,,,,,POINT (106.7862631 20.9543086)
7050678212,20.9533104,106.7865327,1,,,,,POINT (106.7865327 20.9533104)
7050678216,20.9530344,106.7861837,3,,,,,POINT (106.7861837 20.9530344)
7050684569,20.9508118,106.8081647,1,,,,,POINT (106.8081647 20.9508118)
7050684572,20.950644,106.8081835,3,,,,,POINT (106.8081835 20.950644)
7050684575,20.9500303,106.8073922,1,,,,,POINT (106.8073922 20.9500303)
7050684576,20.9522533,106.8042044,1,,,,,POINT (106.8042044 20.9522533)
7050689067,20.9524237,106.8033636,1,,,,,POINT (106.8033636 20.9524237)
7050689073,20.9523298,106.8038078,3,,,,,POINT (106.8038078 20.9523298)
7050689074,20.9513979,106.805504,1,,,,,POINT (106.805504 20.9513979)
7050719456,20.955586,106.8055053,1,,,,,POINT (106.8055053 20.955586)
7050719461,20.9563875,106.804592,1,,,,,POINT (106.804592 20.9563875)
7050834810,20.9577526,106.779508,1,,,,,POINT (106.779508 20.9577526)
7050834822,20.9543298,106.7843105,1,,,,,POINT (106.7843105 20.9543298)
7050834823,20.9546492,106.7849018,3,,,,,POINT (106.7849018 20.9546492)
7050834824,20.9544989,106.7842501,3,,,,,POINT (106.7842501 20.9544989)
7050834828,20.9534669,106.7802402,1,,,,,POINT (106.7802402 20.9534669)
7050834829,20.955045,106.7850012,1,,,,,POINT (106.7850012 20.955045)
7050834830,20.9549611,106.7848007,3,,,,,POINT (106.7848007 20.9549611)
7050848556,20.9581734,106.7933321,1,,,,,POINT (106.7933321 20.9581734)
7050876856,20.9632931,106.798254,1,,,,,POINT (106.798254 20.9632931)
7050878184,20.9619932,106.7988212,1,,,,,POINT (106.7988212 20.9619932)
7050893443,20.9695434,106.7854679,1,,,,,POINT (106.7854679 20.9695434)
7050893449,20.9699301,106.7855419,4,,,,,POINT (106.7855419 20.9699301)
7050893451,20.962861,106.7999451,1,,,,,POINT (106.7999451 20.962861)
7050893454,20.9626844,106.7998666,3,,,,,POINT (106.7998666 20.9626844)
7050893455,20.9624202,106.8000363,1,,,,,POINT (106.8000363 20.9624202)
7050893456,20.9625335,106.8001549,3,,,,,POINT (106.8001549 20.9625335)
7050893457,20.9626657,106.7995012,1,,,,,POINT (106.7995012 20.9626657)
7050893458,20.9628074,106.7996293,3,,,,,POINT (106.7996293 20.9628074)
7050940541,20.9692541,106.7875385,1,,,,,POINT (106.7875385 20.9692541)
7050940545,20.9694101,106.7874122,3,,,,,POINT (106.7874122 20.9694101)
7050940546,20.9689622,106.787571,3,,,,,POINT (106.787571 20.9689622)
7050940547,20.9693617,106.7873277,3,,,,,POINT (106.7873277 20.9693617)
7051074150,20.9537274,106.7849582,1,,,,,POINT (106.7849582 20.9537274)
7051090746,20.9641484,106.7928738,3,,,,,POINT (106.7928738 20.9641484)
7051105913,20.9510159,106.7968331,1,,,,,POINT (106.7968331 20.9510159)
7051116227,20.9553443,106.7997238,1,,,,,POINT (106.7997238 20.9553443)
7051134398,20.9536698,106.8059707,1,,,,,POINT (106.8059707 20.9536698)
7051134400,20.9560243,106.8053766,1,,,,,POINT (106.8053766 20.9560243)
7051445324,20.9549849,106.8004695,1,,,,,POINT (106.8004695 20.9549849)
7051445326,20.9553488,106.8012823,3,,,,,POINT (106.8012823 20.9553488)
7051445327,20.9540981,106.8035299,1,,,,,POINT (106.8035299 20.9540981)
7051445329,20.9594934,106.8070301,1,,,,,POINT (106.8070301 20.9594934)
7051445332,20.9591096,106.8070194,3,,,,,POINT (106.8070194 20.9591096)
7051445333,20.9538727,106.8021807,1,,,,,POINT (106.8021807 20.9538727)
7051445334,20.953815,106.8020114,3,,,,,POINT (106.8020114 20.953815)
7051445335,20.9530737,106.8042192,1,,,,,POINT (106.8042192 20.9530737)
7051445338,20.9509445,106.8041186,1,,,,,POINT (106.8041186 20.9509445)
7051445344,20.9491235,106.8061799,1,,,,,POINT (106.8061799 20.9491235)
7051445345,20.9513791,106.8074083,1,,,,,POINT (106.8074083 20.9513791)
7051445349,20.9534369,106.8061718,1,,,,,POINT (106.8061718 20.9534369)
7051445353,20.9544251,106.8058607,1,,,,,POINT (106.8058607 20.9544251)
7051445356,20.9506126,106.8068839,1,,,,,POINT (106.8068839 20.9506126)
7051445358,20.9503572,106.8067271,3,,,,,POINT (106.8067271 20.9503572)
7051445367,20.9630627,106.7934421,1,,,,,POINT (106.7934421 20.9630627)
7051445368,20.9632533,106.7932863,3,,,,,POINT (106.7932863 20.9632533)
7051445371,20.9658002,106.7884773,1,,,,,POINT (106.7884773 20.9658002)
7051445373,20.9661698,106.788503,3,,,,,POINT (106.788503 20.9661698)
7051445375,20.966534,106.7888072,3,,,,,POINT (106.7888072 20.966534)
7051445376,20.9685866,106.78975,1,,,,,POINT (106.78975 20.9685866)
7051445383,20.9684176,106.7858313,1,,,,,POINT (106.7858313 20.9684176)
7051493483,20.9018534,106.8047722,3,,,,,POINT (106.8047722 20.9018534)
7051530840,20.8997711,106.8024972,1,,,,,POINT (106.8024972 20.8997711)
7051878377,21.0558947,106.6445258,1,,,,,POINT (106.6445258 21.0558947)
7051906704,21.096511,106.5576222,3,,,,,POINT (106.5576222 21.096511)
7051906715,21.098573,106.5560102,3,,,,,POINT (106.5560102 21.098573)
7051906716,21.0987907,106.5554899,3,,,,,POINT (106.5554899 21.0987907)
7051906717,21.0988626,106.5554226,3,,,,,POINT (106.5554226 21.0988626)
7051906718,21.0974307,106.5566325,1,,,,,POINT (106.5566325 21.0974307)
7051906727,21.0959677,106.5566345,3,,,,,POINT (106.5566345 21.0959677)
7051906728,21.09547,106.5566298,1,,,,,POINT (106.5566298 21.09547)
7051906742,21.0964716,106.5564052,1,,,,,POINT (106.5564052 21.0964716)
7051906760,21.0963121,106.5570831,3,,,,,POINT (106.5570831 21.0963121)
7051906767,21.0969527,106.5562879,3,,,,,POINT (106.5562879 21.0969527)
7051906768,21.0971479,106.5558291,3,,,,,POINT (106.5558291 21.0971479)
7051906771,21.0975695,106.5548462,3,,,,,POINT (106.5548462 21.0975695)
7051906776,21.098829,106.5546234,3,,,,,POINT (106.5546234 21.098829)
7051906778,21.10202,106.5522659,1,,,,,POINT (106.5522659 21.10202)
7051906783,21.1020701,106.5529203,1,,,,,POINT (106.5529203 21.1020701)
7051919488,21.1016597,106.5523946,3,,,,,POINT (106.5523946 21.1016597)
7051919503,21.0987069,106.5523304,3,,,,,POINT (106.5523304 21.0987069)
7051919512,21.101751,106.5514827,1,,,,,POINT (106.5514827 21.101751)
7051919517,21.1018384,106.5511762,3,,,,,POINT (106.5511762 21.1018384)
7051919518,21.1013832,106.5514518,1,,,,,POINT (106.5514518 21.1013832)
7051919524,21.1016284,106.5519681,1,,,,,POINT (106.5519681 21.1016284)
7051919526,21.1025355,106.5519641,1,,,,,POINT (106.5519641 21.1025355)
7051919529,21.1027374,106.5514183,3,,,,,POINT (106.5514183 21.1027374)
7051919530,21.1031811,106.5508631,1,,,,,POINT (106.5508631 21.1031811)
7051919533,21.1030722,106.5514827,3,,,,,POINT (106.5514827 21.1030722)
7051919534,21.1035252,106.5508738,1,,,,,POINT (106.5508738 21.1035252)
7051919537,21.1033713,106.5515524,3,,,,,POINT (106.5515524 21.1033713)
7051919540,21.1054056,106.5511863,1,,,,,POINT (106.5511863 21.1054056)
7051919545,21.105312,106.5522349,3,,,,,POINT (106.5522349 21.105312)
7051919548,21.1011429,106.5500785,1,,,,,POINT (106.5500785 21.1011429)
7051919553,21.1011799,106.5504836,3,,,,,POINT (106.5504836 21.1011799)
7051919565,21.1004116,106.5502623,1,,,,,POINT (106.5502623 21.1004116)
7051919568,21.1006325,106.5501483,1,,,,,POINT (106.5501483 21.1006325)
7051919570,21.1006856,106.5502817,3,,,,,POINT (106.5502817 21.1006856)
7051919580,21.1005017,106.5507906,3,,,,,POINT (106.5507906 21.1005017)
7051919583,21.0992418,106.5498519,1,,,,,POINT (106.5498519 21.0992418)
7051919586,21.0994601,106.549809,1,,,,,POINT (106.549809 21.0994601)
7051919593,21.0992943,106.550098,3,,,,,POINT (106.550098 21.0992943)
7051919602,21.1021601,106.5512909,3,,,,,POINT (106.5512909 21.1021601)
7051919605,21.1014808,106.5510227,3,,,,,POINT (106.5510227 21.1014808)
7051919607,21.1011892,106.5508956,3,,,,,POINT (106.5508956 21.1011892)
7051919610,21.1004992,106.5508403,3,,,,,POINT (106.5508403 21.1004992)
7051919619,21.0992824,106.5504849,3,,,,,POINT (106.5504849 21.0992824)
7051919622,21.0985825,106.5503804,3,,,,,POINT (106.5503804 21.0985825)
7051919623,21.1048977,106.5500155,1,,,,,POINT (106.5500155 21.1048977)
7051919641,21.0985242,106.5493476,3,,,,,POINT (106.5493476 21.0985242)
7051919646,21.1054094,106.5472394,1,,,,,POINT (106.5472394 21.1054094)
7051919655,21.1089363,106.5485296,1,,,,,POINT (106.5485296 21.1089363)
7051919669,21.1063315,106.5463731,3,,,,,POINT (106.5463731 21.1063315)
7051919679,21.1029722,106.5403569,3,,,,,POINT (106.5403569 21.1029722)
7051919682,21.1035852,106.5400229,3,,,,,POINT (106.5400229 21.1035852)
7051919683,21.104675,106.5477088,1,,,,,POINT (106.5477088 21.104675)
7051919709,21.1003522,106.5455577,3,,,,,POINT (106.5455577 21.1003522)
7051919711,21.1015859,106.5455993,1,,,,,POINT (106.5455993 21.1015859)
7051919720,21.1012105,106.5454423,1,,,,,POINT (106.5454423 21.1012105)
7051919727,21.1010491,106.5456837,3,,,,,POINT (106.5456837 21.1010491)
7051919729,21.102274,106.5460753,1,,,,,POINT (106.5460753 21.102274)
7051919733,21.1032036,106.5475506,1,,,,,POINT (106.5475506 21.1032036)
7051919739,21.1021977,106.5465903,3,,,,,POINT (106.5465903 21.1021977)
7051919746,21.1007738,106.5459385,3,,,,,POINT (106.5459385 21.1007738)
7051919760,21.0992999,106.5462014,3,,,,,POINT (106.5462014 21.0992999)
7051919765,21.1011868,106.5678737,3,,,,,POINT (106.5678737 21.1011868)
7051919766,21.100321,106.5656743,3,,,,,POINT (106.5656743 21.100321)
7051919768,21.0995965,106.5640663,3,,,,,POINT (106.5640663 21.0995965)
7051953089,21.0456366,106.6610992,1,,,,,POINT (106.6610992 21.0456366)
7051953090,21.0559222,106.6641408,1,,,,,POINT (106.6641408 21.0559222)
7051953100,21.0554679,106.6643943,1,,,,,POINT (106.6643943 21.0554679)
7051953115,21.0563853,106.6642132,3,,,,,POINT (106.6642132 21.0563853)
7051953132,21.048638,106.6584854,1,,,,,POINT (106.6584854 21.048638)
7051953163,21.0510135,106.6598667,1,,,,,POINT (106.6598667 21.0510135)
7051953170,21.0509712,106.6602609,3,,,,,POINT (106.6602609 21.0509712)
7051953171,21.0507444,106.6598493,1,,,,,POINT (106.6598493 21.0507444)
7051953173,21.0502119,106.6597911,3,,,,,POINT (106.6597911 21.0502119)
7051953174,21.0507582,106.6589212,1,,,,,POINT (106.6589212 21.0507582)
7051953196,21.0513565,106.6591606,1,,,,,POINT (106.6591606 21.0513565)
7051953207,21.0496217,106.6603455,1,,,,,POINT (106.6603455 21.0496217)
7051953221,21.049663,106.6606928,3,,,,,POINT (106.6606928 21.049663)
7051953228,21.0496259,106.6611572,3,,,,,POINT (106.6611572 21.0496259)
7051953229,21.049225,106.6603307,1,,,,,POINT (106.6603307 21.049225)
7051953233,21.0493702,106.6603428,3,,,,,POINT (106.6603428 21.0493702)
7051953239,21.0493639,106.6606218,3,,,,,POINT (106.6606218 21.0493639)
7051953252,21.0491937,106.6614476,3,,,,,POINT (106.6614476 21.0491937)
7051953253,21.0497657,106.6586946,1,,,,,POINT (106.6586946 21.0497657)
7051953261,21.0501274,106.6587523,3,,,,,POINT (106.6587523 21.0501274)
7051953270,21.0499594,106.659726,3,,,,,POINT (106.659726 21.0499594)
7051953271,21.050078,106.6590419,3,,,,,POINT (106.6590419 21.050078)
7051953284,21.0493574,106.6596704,3,,,,,POINT (106.6596704 21.0493574)
7051953285,21.0492613,106.6587563,1,,,,,POINT (106.6587563 21.0492613)
7051953295,21.0491511,106.6596521,3,,,,,POINT (106.6596521 21.0491511)
7051953298,21.0501386,106.6608166,3,,,,,POINT (106.6608166 21.0501386)
7051953301,21.0502163,106.6597474,3,,,,,POINT (106.6597474 21.0502163)
7051953302,21.0502638,106.6594134,3,,,,,POINT (106.6594134 21.0502638)
7051953304,21.0503483,106.6585699,3,,,,,POINT (106.6585699 21.0503483)
7051953306,21.0470728,106.6612675,1,,,,,POINT (106.6612675 21.0470728)
7051953320,21.0468156,106.6596736,3,,,,,POINT (106.6596736 21.0468156)
7051953322,21.047499,106.6585417,3,,,,,POINT (106.6585417 21.047499)
7051953326,21.0473982,106.6596602,4,,,,,POINT (106.6596602 21.0473982)
7051953331,21.0488626,106.6601128,1,,,,,POINT (106.6601128 21.0488626)
7051953345,21.0483989,106.6611797,1,,,,,POINT (106.6611797 21.0483989)
7051953359,21.0482462,106.6617939,1,,,,,POINT (106.6617939 21.0482462)
7051953365,21.0450057,106.6579704,1,,,,,POINT (106.6579704 21.0450057)
7051953367,21.0452836,106.6580951,1,,,,,POINT (106.6580951 21.0452836)
7051953373,21.045419,106.657681,3,,,,,POINT (106.657681 21.045419)
7051953374,21.0459163,106.6582681,1,,,,,POINT (106.6582681 21.0459163)
7051953384,21.0458543,106.6576907,3,,,,,POINT (106.6576907 21.0458543)
7051953385,21.0464401,106.6629419,1,,,,,POINT (106.6629419 21.0464401)
7051953387,21.0468181,106.6639195,1,,,,,POINT (106.6639195 21.0468181)
7051953391,21.0468995,106.6629305,3,,,,,POINT (106.6629305 21.0468995)
7051953395,21.0469746,106.6624024,3,,,,,POINT (106.6624024 21.0469746)
7051953396,21.0475449,106.6624618,3,,,,,POINT (106.6624618 21.0475449)
7051953404,21.0478583,106.6610568,3,,,,,POINT (106.6610568 21.0478583)
7051953405,21.0475315,106.6610053,3,,,,,POINT (106.6610053 21.0475315)
7051953406,21.0472612,106.6609557,4,,,,,POINT (106.6609557 21.0472612)
7051953407,21.0469345,106.6609275,3,,,,,POINT (106.6609275 21.0469345)
