vehicle_id,brand,model,engine_type,cc_battery,horsepower,top_speed_kmh,accel_0_100,torque,fuel_type,seats,color,price_usd,vehicle_category,vehicle_type
CAR_1335,Jaguar Land Rover,Jaguar F-Type R-Dynamic,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),300.0,250.0,5.1 sec,400 Nm,Petrol,2.0,Red,70000.0,Luxury,car
CAR_1336,Jaguar Land Rover,Jaguar Xe P300 R-Dynamic,I4 Petrol,1999 cc (I4),300.0,250.0,5.5 sec,400 Nm,Petrol,5.0,Grey,55000.0,Mid-Range,car
CAR_1337,Jaguar Land Rover,Jaguar Xf Sportbrake,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),250.0,250.0,6.5 sec,400 Nm,Petrol,5.0,Red,60000.0,Mid-Range,car
CAR_1338,Jaguar Land Rover,Jaguar Xf Sportbrake,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),250.0,250.0,6.5 sec,400 Nm,Petrol,5.0,White,60000.0,Mid-Range,car
CAR_1339,Jaguar Land Rover,Jaguar Xf Sportbrake,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),250.0,250.0,6.5 sec,400 Nm,Petrol,5.0,Black,60000.0,Mid-Range,car
CAR_1340,Jaguar Land Rover,Jaguar I-Pace Ev400 Hse,Electric (Dual Motor),90 kWh (Battery),400.0,200.0,4.5 sec,696 Nm,Electric,5.0,Green,85000.0,Luxury,car
CAR_1341,Jaguar Land Rover,Jaguar F-Pace S 30T Awd,I4 Petrol,1999 cc (I4),247.0,225.0,6.4 sec,365 Nm,Petrol,5.0,Green,60000.0,Mid-Range,car
CAR_1342,Jaguar Land Rover,Jaguar E-Pace R-Dynamic,I4 Petrol,1999 cc (I4),246.0,230.0,6.8 sec,430 Nm,Petrol,5.0,Blue,55000.0,Mid-Range,car
CAR_1343,Jaguar Land Rover,Jaguar Xj50,V6 Petrol,2995 cc (V6),300.0,250.0,6.0 sec,400 Nm,Petrol,5.0,Brown,80000.0,Luxury,car
CAR_1344,Jaguar Land Rover,Jaguar F-Type 75Th Anniversary Edition,V8 Petrol,5000 cc (V8),550.0,300.0,3.9 sec,680 Nm,Petrol,2.0,Black,100000.0,Luxury,car
CAR_1345,Jaguar Land Rover,Jaguar F-Pace S Awd,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,5.4 sec,480 Nm,Petrol,5.0,Black,65000.0,Mid-Range,car
CAR_1346,Jaguar Land Rover,Jaguar F-Pace S Awd,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,5.4 sec,480 Nm,Petrol,5.0,Blue,65000.0,Mid-Range,car
CAR_1347,Jaguar Land Rover,Jaguar F-Pace S Awd,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,5.4 sec,480 Nm,Petrol,5.0,Red,65000.0,Mid-Range,car
CAR_1348,Jaguar Land Rover,Jaguar Xe Se,I4 Petrol,1999 cc (I4),250.0,240.0,6.2 sec,365 Nm,Petrol,5.0,White,50000.0,Mid-Range,car
CAR_1349,Jaguar Land Rover,Jaguar F-Type V6 S Convertible,V6 Petrol,2995 cc (V6),380.0,280.0,4.8 sec,460 Nm,Petrol,2.0,Silver,80000.0,Luxury,car
CAR_1350,Jaguar Land Rover,Jaguar F-Type V6 S Convertible,V6 Petrol,2995 cc (V6),380.0,280.0,4.8 sec,460 Nm,Petrol,2.0,Green,80000.0,Luxury,car
CAR_1351,Jaguar Land Rover,Jaguar F-Type V6 S Convertible,V6 Petrol,2995 cc (V6),380.0,280.0,4.8 sec,460 Nm,Petrol,2.0,Brown,80000.0,Luxury,car
CAR_1352,Jaguar Land Rover,Jaguar Xe R-Sport Awd,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),300.0,250.0,5.5 sec,400 Nm,Petrol,5.0,Orange,55000.0,Mid-Range,car
CAR_1353,Jaguar Land Rover,Jaguar Xf Portfolio Awd,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,5.4 sec,450 Nm,Petrol,5.0,Blue,60000.0,Mid-Range,car
CAR_1354,Jaguar Land Rover,Jaguar F-Type Coupe R,V8 Petrol,5000 cc (V8),550.0,300.0,3.9 sec,680 Nm,Petrol,2.0,Brown,100000.0,Luxury,car
CAR_1355,Jaguar Land Rover,Jaguar I-Pace First Edition,Electric (Dual Motor),90 kWh (Battery),400.0,200.0,4.5 sec,696 Nm,Electric,5.0,Brown,85000.0,Luxury,car
CAR_1356,Jaguar Land Rover,Jaguar F-Pace Prestige Awd,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,5.4 sec,480 Nm,Petrol,5.0,Black,65000.0,Mid-Range,car
CAR_1357,Jaguar Land Rover,Jaguar Xj Supercharged,V8 Petrol,5000 cc (V8),510.0,280.0,4.2 sec,625 Nm,Petrol,5.0,Grey,90000.0,Luxury,car
CAR_1358,Jaguar Land Rover,Jaguar Xj Supercharged,V8 Petrol,5000 cc (V8),510.0,280.0,4.2 sec,625 Nm,Petrol,5.0,Brown,90000.0,Luxury,car
CAR_1359,Jaguar Land Rover,Jaguar Xj Supercharged,V8 Petrol,5000 cc (V8),510.0,280.0,4.2 sec,625 Nm,Petrol,5.0,Green,90000.0,Luxury,car
CAR_1360,Jaguar Land Rover,Jaguar F-Type P450 Awd,V8 Petrol,5000 cc (V8),450.0,290.0,4.0 sec,600 Nm,Petrol,2.0,Orange,90000.0,Luxury,car
CAR_1361,Jaguar Land Rover,Jaguar F-Pace P400E Plug-In Hybrid,I4 Petrol + Electric Motor,1999 cc (I4) + Electric,398.0,220.0,5.1 sec,640 Nm,Plug-in Hybrid,5.0,Black,75000.0,Luxury,car
CAR_1362,Jaguar Land Rover,Jaguar F-Type P300 Coupe,I4 Petrol,1999 cc (I4),300.0,250.0,5.5 sec,400 Nm,Petrol,2.0,Brown,60000.0,Mid-Range,car
CAR_1363,Acura,Nsx Type S,Twin-Turbo V6 Hybrid,"3,493 cc (V6)",600.0,307.0,2.9 sec,666 Nm,Hybrid,2.0,Blue,157000.0,Ultra-Luxury,car
CAR_1364,Acura,Tlx Pmc Edition,V6,"3,500 cc (V6)",290.0,250.0,5.7 sec,362 Nm,Petrol,5.0,Green,62000.0,Mid-Range,car
CAR_1365,Acura,Mdx Advance,V6,"3,500 cc (V6)",290.0,190.0,6.0 sec,362 Nm,Petrol,7.0,Red,60000.0,Mid-Range,car
CAR_1366,Acura,Rdx Technology,I4 Turbocharged,"1,500 cc (I4)",272.0,210.0,6.6 sec,400 Nm,Petrol,5.0,Yellow,45000.0,Mid-Range,car
CAR_1367,Acura,Ilx Premium,I4,"2,400 cc (I4)",201.0,200.0,6.6 sec,180 Nm,Petrol,5.0,Red,30000.0,Mid-Range,car
CAR_1368,Acura,Tlx A-Spec,V6,"3,500 cc (V6)",290.0,250.0,5.7 sec,362 Nm,Petrol,5.0,White,50000.0,Mid-Range,car
CAR_1369,Acura,Rdx Sh-Awd,I4 Turbocharged,"1,500 cc (I4)",272.0,210.0,6.6 sec,400 Nm,Petrol,5.0,Red,50000.0,Mid-Range,car
CAR_1370,Acura,Mdx Sh-Awd,V6,"3,500 cc (V6)",290.0,190.0,6.0 sec,362 Nm,Petrol,7.0,Green,55000.0,Mid-Range,car
CAR_1371,Acura,Mdx Sh-Awd,V6,"3,500 cc (V6)",290.0,190.0,6.0 sec,362 Nm,Petrol,7.0,Blue,55000.0,Mid-Range,car
CAR_1372,Acura,Mdx Sh-Awd,V6,"3,500 cc (V6)",290.0,190.0,6.0 sec,362 Nm,Petrol,7.0,Silver,55000.0,Mid-Range,car
CAR_1373,Acura,Rdx Platinum Elite,I4 Turbocharged,"1,500 cc (I4)",272.0,210.0,6.6 sec,400 Nm,Petrol,5.0,Black,55000.0,Mid-Range,car
CAR_1374,Acura,Tlx A-Spec Sedan,V6,"3,500 cc (V6)",290.0,250.0,5.7 sec,362 Nm,Petrol,5.0,Grey,50000.0,Mid-Range,car
CAR_1375,Acura,Tlx A-Spec Sedan,V6,"3,500 cc (V6)",290.0,250.0,5.7 sec,362 Nm,Petrol,5.0,Red,50000.0,Mid-Range,car
CAR_1376,Acura,Tlx A-Spec Sedan,V6,"3,500 cc (V6)",290.0,250.0,5.7 sec,362 Nm,Petrol,5.0,Black,50000.0,Mid-Range,car
CAR_1377,Acura,Tlx 2.4L,Inline-4,"2,400 cc",206.0,210.0,6.0 sec,247 Nm,Petrol,5.0,White,35000.0,Mid-Range,car
CAR_1378,Acura,Mdx Hybrid,V6 Hybrid,"3,500 cc",321.0,190.0,6.0 sec,335 Nm,Hybrid,7.0,Orange,55000.0,Mid-Range,car
CAR_1379,Acura,Mdx Hybrid,V6 Hybrid,"3,500 cc",321.0,190.0,6.0 sec,335 Nm,Hybrid,7.0,Green,55000.0,Mid-Range,car
CAR_1380,Acura,Mdx Hybrid,V6 Hybrid,"3,500 cc",321.0,190.0,6.0 sec,335 Nm,Hybrid,7.0,Grey,55000.0,Mid-Range,car
CAR_1381,Acura,Rdx Hybrid,Inline-4 Hybrid,"1,500 cc",247.0,210.0,6.6 sec,400 Nm,Hybrid,5.0,Black,50000.0,Mid-Range,car
CAR_1382,Acura,Ilx Technology Package,Inline-4,"2,400 cc",201.0,200.0,6.6 sec,180 Nm,Petrol,5.0,Brown,30000.0,Mid-Range,car
CAR_1383,Acura,Nsx Gt3 (Track Version),Twin-Turbo V6 Hybrid,"3,493 cc",500.0,300.0,3.0 sec,600 Nm,Hybrid,2.0,Green,150000.0,Ultra-Luxury,car
CAR_1384,Acura,Rdx Turbo Awd,Inline-4 Turbocharged,"1,500 cc",272.0,210.0,6.6 sec,400 Nm,Petrol,5.0,Orange,45000.0,Mid-Range,car
CAR_1385,Acura,Tlx 3.5L V6,V6,"3,500 cc",290.0,250.0,5.7 sec,362 Nm,Petrol,5.0,Orange,50000.0,Mid-Range,car
CAR_1386,Acura,Ilx Special Edition,Inline-4,"2,400 cc",201.0,200.0,6.6 sec,180 Nm,Petrol,5.0,Silver,30000.0,Mid-Range,car
CAR_1387,Acura,Mdx Sh-Awd W/Technology Package,V6,"3,500 cc",290.0,190.0,6.0 sec,362 Nm,Petrol,7.0,Silver,55000.0,Mid-Range,car
CAR_1388,Acura,Nsx 3.5L Hybrid Coupe,Twin-Turbo V6 Hybrid,"3,493 cc",537.0,307.0,2.9 sec,666 Nm,Hybrid,2.0,White,157000.0,Ultra-Luxury,car
CAR_1389,Acura,Mdx Elite,V6,"3,500 cc",290.0,190.0,6.0 sec,362 Nm,Petrol,7.0,Brown,58000.0,Mid-Range,car
CAR_1390,Acura,Tlx V6 Advance,V6,"3,500 cc",290.0,250.0,5.7 sec,362 Nm,Petrol,5.0,White,46000.0,Mid-Range,car
CAR_1391,Acura,Tlx V6 Advance,V6,"3,500 cc",290.0,250.0,5.7 sec,362 Nm,Petrol,5.0,Brown,46000.0,Mid-Range,car
CAR_1392,Acura,Tlx V6 Advance,V6,"3,500 cc",290.0,250.0,5.7 sec,362 Nm,Petrol,5.0,Green,46000.0,Mid-Range,car
CAR_1393,Acura,Nsx Carbon Edition,Twin-Turbo V6 Hybrid,"3,493 cc",537.0,307.0,2.9 sec,666 Nm,Hybrid,2.0,Green,157000.0,Ultra-Luxury,car
CAR_1394,Acura,Rdx Turbo Sh-Awd,Turbocharged I4,"1,500 cc",272.0,210.0,6.6 sec,400 Nm,Petrol,5.0,Yellow,42000.0,Mid-Range,car
CAR_1395,Acura,Ilx Technology Plus,Inline-4,"2,400 cc",201.0,200.0,6.6 sec,180 Nm,Petrol,5.0,Silver,28000.0,Budget,car
CAR_1396,Acura,Tlx Type S Pmc Edition,Turbocharged V6,"3,000 cc",355.0,250.0,5.1 sec,480 Nm,Petrol,5.0,Brown,54000.0,Mid-Range,car
CAR_1397,Acura,Mdx Sport Hybrid,V6 Hybrid,"3,500 cc",321.0,190.0,6.0 sec,335 Nm,Hybrid,7.0,Red,52000.0,Mid-Range,car
CAR_1398,Peugeot,208,Inline-4,"1,199 cc",82.0,180.0,10.5 sec,160 Nm,Petrol,5.0,Blue,22000.0,Budget,car
CAR_1399,Peugeot,2008,Inline-4,"1,199 cc",100.0,190.0,9.0 sec,205 Nm,Petrol,5.0,Brown,25000.0,Budget,car
CAR_1400,Peugeot,301,Inline-4,"1,598 cc",115.0,185.0,10.0 sec,150 Nm,Petrol,5.0,Green,23500.0,Budget,car
CAR_1401,Peugeot,301,Inline-4,"1,598 cc",115.0,185.0,10.0 sec,150 Nm,Petrol,5.0,Silver,23500.0,Budget,car
CAR_1402,Peugeot,301,Inline-4,"1,598 cc",115.0,185.0,10.0 sec,150 Nm,Petrol,5.0,Brown,23500.0,Budget,car
CAR_1403,Peugeot,308,Inline-4,"1,598 cc",130.0,200.0,8.0 sec,230 Nm,Petrol,5.0,Green,28000.0,Budget,car
CAR_1404,Peugeot,3008,Inline-4,"1,598 cc",180.0,210.0,7.5 sec,400 Nm,Petrol,5.0,Grey,32000.0,Mid-Range,car
CAR_1405,Peugeot,3008,Inline-4,"1,598 cc",180.0,210.0,7.5 sec,400 Nm,Petrol,5.0,Black,32000.0,Mid-Range,car
CAR_1406,Peugeot,3008,Inline-4,"1,598 cc",180.0,210.0,7.5 sec,400 Nm,Petrol,5.0,Yellow,32000.0,Mid-Range,car
CAR_1407,Peugeot,5008,Inline-4,"1,998 cc",165.0,200.0,9.5 sec,400 Nm,Diesel,7.0,Blue,35000.0,Mid-Range,car
CAR_1408,Peugeot,5008,Inline-4,"1,998 cc",165.0,200.0,9.5 sec,400 Nm,Diesel,7.0,Black,35000.0,Mid-Range,car
CAR_1409,Peugeot,5008,Inline-4,"1,998 cc",165.0,200.0,9.5 sec,400 Nm,Diesel,7.0,Brown,35000.0,Mid-Range,car
CAR_1410,Peugeot,508,Inline-4,"1,998 cc",180.0,235.0,8.0 sec,300 Nm,Petrol,5.0,Red,35500.0,Mid-Range,car
CAR_1411,Peugeot,508,Inline-4,"1,998 cc",180.0,235.0,8.0 sec,300 Nm,Petrol,5.0,Brown,35500.0,Mid-Range,car
CAR_1412,Peugeot,508,Inline-4,"1,998 cc",180.0,235.0,8.0 sec,300 Nm,Petrol,5.0,Yellow,35500.0,Mid-Range,car
CAR_1413,Peugeot,Partner,Diesel I4,"1,560 cc",75.0,160.0,12.0 sec,200 Nm,Diesel,5.0,Grey,22500.0,Budget,car
CAR_1414,Peugeot,Expert,Diesel I4,"1,997 cc",120.0,180.0,10.0 sec,300 Nm,Diesel,3.0,Red,30000.0,Mid-Range,car
CAR_1415,Peugeot,Boxer,Diesel I4,"2,200 cc",140.0,160.0,11.0 sec,340 Nm,Diesel,3.0,Red,32000.0,Mid-Range,car
CAR_1416,Peugeot,Boxer,Diesel I4,"2,200 cc",140.0,160.0,11.0 sec,340 Nm,Diesel,3.0,Green,32000.0,Mid-Range,car
CAR_1417,Peugeot,Boxer,Diesel I4,"2,200 cc",140.0,160.0,11.0 sec,340 Nm,Diesel,3.0,White,32000.0,Mid-Range,car
CAR_1418,Peugeot,E-208,Electric Motor,50 kWh,136.0,150.0,8.1 sec,260 Nm,Electric,5.0,Yellow,35000.0,Mid-Range,car
CAR_1419,Peugeot,E-2008,Electric Motor,50 kWh,136.0,150.0,8.5 sec,260 Nm,Electric,5.0,Yellow,38000.0,Mid-Range,car
CAR_1420,Peugeot,208 Gti,Inline-4,"1,598 cc",208.0,230.0,6.5 sec,300 Nm,Petrol,5.0,Orange,28000.0,Budget,car
CAR_1421,Peugeot,308 Gti,Inline-4,"1,598 cc",270.0,250.0,6.0 sec,330 Nm,Petrol,5.0,White,35000.0,Mid-Range,car
CAR_1422,Peugeot,508 Pse (Peugeot Sport Engineered),Hybrid I4,"1,598 cc (petrol) + Electric Motor",360.0,250.0,5.2 sec,520 Nm,Hybrid,5.0,Silver,55000.0,Mid-Range,car
CAR_1423,Peugeot,308 Allure,Inline-4,"1,199 cc",130.0,205.0,9.3 sec,230 Nm,Petrol,5.0,Green,25000.0,Budget,car
CAR_1424,Peugeot,2008 Allure,Inline-4,"1,199 cc",130.0,200.0,9.7 sec,230 Nm,Petrol,5.0,Black,27000.0,Budget,car
CAR_1425,Peugeot,3008 Allure,Inline-4,"1,499 cc",180.0,210.0,8.0 sec,250 Nm,Petrol,5.0,Yellow,30000.0,Mid-Range,car
CAR_1426,Peugeot,5008 Allure,Inline-4,"1,499 cc",180.0,200.0,8.5 sec,250 Nm,Petrol,7.0,Blue,33000.0,Mid-Range,car
CAR_1427,Peugeot,508 Allure,Inline-4,"1,499 cc",180.0,225.0,8.0 sec,250 Nm,Petrol,5.0,Red,35000.0,Mid-Range,car
CAR_1428,Peugeot,3008 Gt,Inline-4,"1,598 cc",200.0,220.0,7.5 sec,280 Nm,Petrol,5.0,Orange,35000.0,Mid-Range,car
CAR_1429,Peugeot,508 Gt,Inline-4,"1,598 cc",225.0,235.0,6.8 sec,300 Nm,Petrol,5.0,Grey,40000.0,Mid-Range,car
CAR_1430,Peugeot,3008 Gt Hybrid,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300.0,235.0,6.0 sec,400 Nm,Hybrid,5.0,Yellow,45000.0,Mid-Range,car
CAR_1431,Peugeot,3008 Gt Hybrid,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300.0,235.0,6.0 sec,400 Nm,Hybrid,5.0,Brown,45000.0,Mid-Range,car
CAR_1432,Peugeot,3008 Gt Hybrid,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300.0,235.0,6.0 sec,400 Nm,Hybrid,5.0,Silver,45000.0,Mid-Range,car
CAR_1433,Peugeot,5008 Gt Hybrid,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300.0,210.0,6.5 sec,400 Nm,Hybrid,7.0,Brown,48000.0,Mid-Range,car
CAR_1434,Peugeot,208 Allure Premium,Inline-4,"1,199 cc",130.0,200.0,9.5 sec,230 Nm,Petrol,5.0,Red,28000.0,Budget,car
CAR_1435,Peugeot,Partner Tepee,Inline-4,"1,560 cc",100.0,170.0,12.0 sec,260 Nm,Diesel,5.0,Black,25000.0,Budget,car
CAR_1436,Peugeot,Partner Tepee,Inline-4,"1,560 cc",100.0,170.0,12.0 sec,260 Nm,Diesel,5.0,Green,25000.0,Budget,car
CAR_1437,Peugeot,Partner Tepee,Inline-4,"1,560 cc",100.0,170.0,12.0 sec,260 Nm,Diesel,5.0,Brown,25000.0,Budget,car
CAR_1438,Peugeot,Expert L2H1,Inline-4,"1,997 cc",120.0,160.0,13.0 sec,320 Nm,Diesel,3.0,Brown,30000.0,Mid-Range,car
CAR_1439,Peugeot,Boxer L2H2,Inline-4,"2,200 cc",130.0,140.0,14.0 sec,350 Nm,Diesel,3.0,Grey,35000.0,Mid-Range,car
CAR_1440,Peugeot,Partner Electric,Electric Motor,-,136.0,130.0,9.0 sec,260 Nm,Electric,5.0,Green,40000.0,Mid-Range,car
CAR_1441,Peugeot,Partner Electric,Electric Motor,-,136.0,130.0,9.0 sec,260 Nm,Electric,5.0,Orange,40000.0,Mid-Range,car
CAR_1442,Peugeot,Partner Electric,Electric Motor,-,136.0,130.0,9.0 sec,260 Nm,Electric,5.0,Black,40000.0,Mid-Range,car
CAR_1443,Peugeot,Expert Electric,Electric Motor,-,136.0,130.0,9.5 sec,260 Nm,Electric,5.0,Yellow,45000.0,Mid-Range,car
CAR_1444,Peugeot,208 Pse (Peugeot Sport Engineered),Hybrid I4,"1,598 cc (petrol) + Electric Motor",225.0,250.0,5.5 sec,360 Nm,Hybrid,5.0,Silver,45000.0,Mid-Range,car
CAR_1445,Peugeot,308 Pse,Hybrid I4,"1,598 cc (petrol) + Electric Motor",360.0,250.0,5.0 sec,520 Nm,Hybrid,5.0,Red,55000.0,Mid-Range,car
CAR_1446,Peugeot,508 Pse,Hybrid I4,"1,598 cc (petrol) + Electric Motor",360.0,250.0,5.2 sec,520 Nm,Hybrid,5.0,Green,60000.0,Mid-Range,car
CAR_1447,Peugeot,508 Pse,Hybrid I4,"1,598 cc (petrol) + Electric Motor",360.0,250.0,5.2 sec,520 Nm,Hybrid,5.0,Brown,60000.0,Mid-Range,car
CAR_1448,Peugeot,508 Pse,Hybrid I4,"1,598 cc (petrol) + Electric Motor",360.0,250.0,5.2 sec,520 Nm,Hybrid,5.0,Blue,60000.0,Mid-Range,car
CAR_1449,Peugeot,3008 Pse,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300.0,235.0,6.0 sec,400 Nm,Hybrid,5.0,Red,50000.0,Mid-Range,car
CAR_1450,Peugeot,2008 Active,Inline-4,"1,199 cc",100.0,190.0,11.2 sec,205 Nm,Petrol,5.0,Brown,22000.0,Budget,car
CAR_1451,Peugeot,3008 Active,Inline-4,"1,499 cc",130.0,200.0,10.0 sec,240 Nm,Petrol,5.0,Orange,30000.0,Mid-Range,car
CAR_1452,Peugeot,3008 Active,Inline-4,"1,499 cc",130.0,200.0,10.0 sec,240 Nm,Petrol,5.0,Red,30000.0,Mid-Range,car
CAR_1453,Peugeot,3008 Active,Inline-4,"1,499 cc",130.0,200.0,10.0 sec,240 Nm,Petrol,5.0,Brown,30000.0,Mid-Range,car
CAR_1454,Peugeot,5008 Active,Inline-4,"1,499 cc",130.0,190.0,10.5 sec,240 Nm,Petrol,7.0,Yellow,33000.0,Mid-Range,car
CAR_1455,Peugeot,3008 Allure Premium,Inline-4,"1,499 cc",130.0,200.0,9.8 sec,240 Nm,Petrol,5.0,Blue,32000.0,Mid-Range,car
CAR_1456,Peugeot,5008 Allure Premium,Inline-4,"1,499 cc",130.0,190.0,10.2 sec,240 Nm,Petrol,7.0,Blue,35000.0,Mid-Range,car
CAR_1457,Peugeot,5008 Allure Premium,Inline-4,"1,499 cc",130.0,190.0,10.2 sec,240 Nm,Petrol,7.0,Red,35000.0,Mid-Range,car
CAR_1458,Peugeot,5008 Allure Premium,Inline-4,"1,499 cc",130.0,190.0,10.2 sec,240 Nm,Petrol,7.0,Orange,35000.0,Mid-Range,car
CAR_1459,Peugeot,3008 Gt Line,Inline-4,"1,598 cc",180.0,210.0,8.5 sec,250 Nm,Petrol,5.0,Grey,35000.0,Mid-Range,car
CAR_1460,Peugeot,3008 Gt Line,Inline-4,"1,598 cc",180.0,210.0,8.5 sec,250 Nm,Petrol,5.0,Silver,35000.0,Mid-Range,car
CAR_1461,Peugeot,3008 Gt Line,Inline-4,"1,598 cc",180.0,210.0,8.5 sec,250 Nm,Petrol,5.0,Brown,35000.0,Mid-Range,car
CAR_1462,Peugeot,5008 Gt Line,Inline-4,"1,598 cc",180.0,200.0,9.0 sec,250 Nm,Petrol,7.0,Brown,38000.0,Mid-Range,car
CAR_1463,Peugeot,2008 Gt,Inline-4,"1,199 cc",130.0,200.0,9.3 sec,230 Nm,Petrol,5.0,Blue,25000.0,Budget,car
CAR_1464,Peugeot,5008 Gt,Inline-4,"1,598 cc",180.0,210.0,8.2 sec,250 Nm,Petrol,7.0,Red,40000.0,Mid-Range,car
CAR_1465,Peugeot,508 Sw (Station Wagon),Inline-4,"1,598 cc",180.0,220.0,8.4 sec,300 Nm,Petrol,5.0,Black,35000.0,Mid-Range,car
CAR_1466,Peugeot,508 Saloon,Inline-4,"1,598 cc",180.0,210.0,8.6 sec,300 Nm,Petrol,5.0,Orange,37000.0,Mid-Range,car
CAR_1467,Peugeot,308 Saloon,Inline-4,"1,199 cc",130.0,200.0,9.0 sec,230 Nm,Petrol,5.0,Orange,28000.0,Budget,car
CAR_1468,Peugeot,308 Saloon,Inline-4,"1,199 cc",130.0,200.0,9.0 sec,230 Nm,Petrol,5.0,Red,28000.0,Budget,car
CAR_1469,Peugeot,308 Saloon,Inline-4,"1,199 cc",130.0,200.0,9.0 sec,230 Nm,Petrol,5.0,Silver,28000.0,Budget,car
CAR_1470,Peugeot,301 Sedan,Inline-4,"1,199 cc",82.0,180.0,12.0 sec,115 Nm,Petrol,5.0,Silver,20000.0,Budget,car
CAR_1471,Peugeot,208 Sedan,Inline-4,"1,199 cc",100.0,190.0,11.2 sec,205 Nm,Petrol,5.0,Orange,22000.0,Budget,car
CAR_1472,Peugeot,208 Sedan,Inline-4,"1,199 cc",100.0,190.0,11.2 sec,205 Nm,Petrol,5.0,Silver,22000.0,Budget,car
CAR_1473,Peugeot,208 Sedan,Inline-4,"1,199 cc",100.0,190.0,11.2 sec,205 Nm,Petrol,5.0,Blue,22000.0,Budget,car
CAR_1474,Ford,Fusion (Mondeo),1.5L EcoBoost / 2.0L Hybrid,"1,500 - 2,000 cc",160.0,220.0,7.5 sec,200 - 400 Nm,Plug-in Hybrid,5.0,Grey,32500.0,Mid-Range,car
CAR_1475,Ford,Taurus,3.5L V6 / 2.0L EcoBoost,"2,000 - 3,500 cc",200.0,220.0,6.5 sec,300 - 500 Nm,Petrol,5.0,Grey,37500.0,Mid-Range,car
CAR_1476,Ford,Taurus,3.5L V6 / 2.0L EcoBoost,"2,000 - 3,500 cc",200.0,220.0,6.5 sec,300 - 500 Nm,Petrol,5.0,Red,37500.0,Mid-Range,car
CAR_1477,Ford,Taurus,3.5L V6 / 2.0L EcoBoost,"2,000 - 3,500 cc",200.0,220.0,6.5 sec,300 - 500 Nm,Petrol,5.0,Green,37500.0,Mid-Range,car
CAR_1478,Ford,Fiesta,1.0L EcoBoost / 1.5L,"1,000 - 1,500 cc",85.0,200.0,7.0 sec,130 - 290 Nm,Petrol,5.0,Blue,20000.0,Budget,car
CAR_1479,Ford,Fiesta,1.0L EcoBoost / 1.5L,"1,000 - 1,500 cc",85.0,200.0,7.0 sec,130 - 290 Nm,Petrol,5.0,Red,20000.0,Budget,car
CAR_1480,Ford,Fiesta,1.0L EcoBoost / 1.5L,"1,000 - 1,500 cc",85.0,200.0,7.0 sec,130 - 290 Nm,Petrol,5.0,Orange,20000.0,Budget,car
CAR_1481,Ford,Focus,1.0L EcoBoost / 1.5L / 2.0L,"1,000 - 2,000 cc",120.0,220.0,6.5 sec,150 - 400 Nm,Petrol,5.0,White,25000.0,Budget,car
CAR_1482,Ford,Ka+,1.2L Petrol,"1,200 cc",70.0,165.0,10.5 sec,100 - 140 Nm,Petrol,5.0,Orange,13500.0,Budget,car
CAR_1483,Ford,Ecosport,1.0L Turbo Inline-3 / 2.0L,"1,000 - 2,000 cc",123.0,180.0,9.0 sec,170 - 200 Nm,Petrol,5.0,Brown,22500.0,Budget,car
CAR_1484,Ford,Escape (Kuga),1.5L EcoBoost / 2.5L Hybrid,"1,500 - 2,500 cc",181.0,190.0,7.5 sec,230 - 200 Nm,Plug-in Hybrid,5.0,Green,31500.0,Mid-Range,car
CAR_1485,Ford,Edge,2.0L EcoBoost / 2.7L V6,"2,000 - 2,700 cc",250.0,200.0,6.5 sec,400 - 475 Nm,Petrol,5.0,Red,40000.0,Mid-Range,car
CAR_1486,Ford,Explorer,2.3L EcoBoost / 3.0L V6,"2,300 - 3,000 cc",300.0,200.0,6.0 sec,420 - 500 Nm,Petrol,7.0,Grey,45000.0,Mid-Range,car
CAR_1487,Ford,Expedition,3.5L EcoBoost / 5.4L V8,"3,500 - 5,400 cc",375.0,180.0,6.5 sec,650 - 800 Nm,Petrol,8.0,Brown,62500.0,Mid-Range,car
CAR_1488,Ford,Bronco,2.3L EcoBoost / 2.7L V6,"2,300 - 2,700 cc",275.0,200.0,7.5 sec,400 - 600 Nm,Petrol,4.0,White,42500.0,Mid-Range,car
CAR_1489,Ford,Bronco Sport,1.5L EcoBoost / 2.0L EcoBoost,"1,500 - 2,000 cc",181.0,185.0,7.0 sec,250 - 375 Nm,Petrol,5.0,Silver,32000.0,Mid-Range,car
