osmid,y,x,street_count,highway,junction,railway,ref,geometry
11780292236,10.851575,106.558736,1,,,,,POINT (106.558736 10.851575)
11780293216,11.0273708,106.5673111,3,,,,,POINT (106.5673111 11.0273708)
11780293225,11.0276117,106.5663783,1,,,,,POINT (106.5663783 11.0276117)
11780293242,11.0291922,106.567832,3,,,,,POINT (106.567832 11.0291922)
11780299127,10.9872753,106.6224746,1,,,,,POINT (106.6224746 10.9872753)
11780301189,11.0716624,106.7759192,1,,,,,POINT (106.7759192 11.0716624)
11780301190,11.0726876,106.774924,3,,,,,POINT (106.774924 11.0726876)
11780303969,10.9866578,106.6227627,3,,,,,POINT (106.6227627 10.9866578)
11780304000,10.9861574,106.625889,4,,,,,POINT (106.625889 10.9861574)
11780304001,10.9866195,106.6263547,1,turning_circle,,,,POINT (106.6263547 10.9866195)
11780304015,10.9862419,106.6267084,1,turning_circle,,,,POINT (106.6267084 10.9862419)
11780304023,10.9857951,106.6262565,3,,,,,POINT (106.6262565 10.9857951)
11780304322,10.9877097,106.6252547,1,turning_circle,,,,POINT (106.6252547 10.9877097)
11780304323,10.9875584,106.6258314,3,,,,,POINT (106.6258314 10.9875584)
11780320614,11.0983855,106.7057687,1,,,,,POINT (106.7057687 11.0983855)
11780321091,11.0884546,106.6302645,1,,,,,POINT (106.6302645 11.0884546)
11780321092,11.0871885,106.6302431,3,,,,,POINT (106.6302431 11.0871885)
11780369832,11.0008728,106.4641041,3,,,,,POINT (106.4641041 11.0008728)
11780399874,11.071631,106.5918945,3,,,,,POINT (106.5918945 11.071631)
11780426150,10.7946819,106.5535054,3,,,,,POINT (106.5535054 10.7946819)
11780445427,10.9468418,106.6126464,1,,,,,POINT (106.6126464 10.9468418)
11780445428,10.9470525,106.612118,1,,,,,POINT (106.612118 10.9470525)
11780445429,10.9469906,106.6122964,3,,,,,POINT (106.6122964 10.9469906)
11780445434,10.9468089,106.6134257,3,,,,,POINT (106.6134257 10.9468089)
11780445435,10.9465219,106.6134457,1,,,,,POINT (106.6134457 10.9465219)
11780445436,10.9465827,106.6133071,3,,,,,POINT (106.6133071 10.9465827)
11780445437,10.9472358,106.6138917,3,,,,,POINT (106.6138917 10.9472358)
11780445445,10.9458542,106.6129253,3,,,,,POINT (106.6129253 10.9458542)
11780445446,10.9444033,106.6161145,1,,,,,POINT (106.6161145 10.9444033)
11780445447,10.944199,106.6163878,3,,,,,POINT (106.6163878 10.944199)
11780445448,10.9439747,106.615853,1,,,,,POINT (106.615853 10.9439747)
11780445454,10.9462151,106.6142088,1,,,,,POINT (106.6142088 10.9462151)
11780445457,10.9455659,106.6152428,1,,,,,POINT (106.6152428 10.9455659)
11780445462,10.9458464,106.6150797,4,,,,,POINT (106.6150797 10.9458464)
11780445463,10.9459451,106.6155352,1,,,,,POINT (106.6155352 10.9459451)
11780445464,10.9461296,106.6153018,3,,,,,POINT (106.6153018 10.9461296)
11780445465,10.9464687,106.6155677,3,,,,,POINT (106.6155677 10.9464687)
11780445466,10.9453246,106.6146705,3,,,,,POINT (106.6146705 10.9453246)
11780482233,11.0860857,106.5814443,1,,,,,POINT (106.5814443 11.0860857)
11780482253,11.0826284,106.5798921,3,,,,,POINT (106.5798921 11.0826284)
11780482260,11.0849091,106.5782645,1,,,,,POINT (106.5782645 11.0849091)
11780564786,11.0859617,106.6353405,3,,,,,POINT (106.6353405 11.0859617)
11780564787,11.0827981,106.6353205,1,,,,,POINT (106.6353205 11.0827981)
11780564788,11.0827297,106.6360232,1,,,,,POINT (106.6360232 11.0827297)
11780564792,11.0839352,106.6367099,3,,,,,POINT (106.6367099 11.0839352)
11780564793,11.0839484,106.6360098,3,,,,,POINT (106.6360098 11.0839484)
11780564794,11.0839563,106.6353232,4,,,,,POINT (106.6353232 11.0839563)
11780564796,11.0839644,106.6345337,3,,,,,POINT (106.6345337 11.0839644)
11782011109,10.8561666,106.7225676,3,,,,,POINT (106.7225676 10.8561666)
11782011110,10.856195,106.7224905,3,,,,,POINT (106.7224905 10.856195)
11782277005,11.0219448,106.6239586,1,,,,,POINT (106.6239586 11.0219448)
11782277007,11.0210732,106.6241738,3,,,,,POINT (106.6241738 11.0210732)
11782281145,10.9901831,106.7351764,1,,,,,POINT (106.7351764 10.9901831)
11782281152,10.9899383,106.7331433,1,,,,,POINT (106.7331433 10.9899383)
11782281154,10.9886744,106.7355868,3,,,,,POINT (106.7355868 10.9886744)
11782281157,10.9891457,106.7349485,4,,,,,POINT (106.7349485 10.9891457)
11782281161,10.9897875,106.7333344,3,,,,,POINT (106.7333344 10.9897875)
11782281162,10.98788,106.7362271,3,,,,,POINT (106.7362271 10.98788)
11782281163,10.9879372,106.736134,3,,,,,POINT (106.736134 10.9879372)
11782281164,10.988369,106.7354205,3,,,,,POINT (106.7354205 10.988369)
11782281166,10.9888824,106.7347044,4,,,,,POINT (106.7347044 10.9888824)
11782292769,10.9898092,106.7337656,3,,,,,POINT (106.7337656 10.9898092)
11782300887,10.96336,106.6552982,1,,,,,POINT (106.6552982 10.96336)
11782300888,10.9633673,106.6560513,1,,,,,POINT (106.6560513 10.9633673)
11782300889,10.963584,106.6555636,3,,,,,POINT (106.6555636 10.963584)
11782311585,11.0941823,106.7447096,3,,,,,POINT (106.7447096 11.0941823)
11782311586,11.0948691,106.7436013,1,,,,,POINT (106.7436013 11.0948691)
11782311587,11.0945186,106.744912,3,,,,,POINT (106.744912 11.0945186)
11782311588,11.0951291,106.7439307,3,,,,,POINT (106.7439307 11.0951291)
11782311589,11.0943347,106.7459562,1,,,,,POINT (106.7459562 11.0943347)
11782311592,11.0948085,106.7437085,3,,,,,POINT (106.7437085 11.0948085)
11782311593,11.0948454,106.7451087,3,,,,,POINT (106.7451087 11.0948454)
11782311594,11.0935799,106.744347,3,,,,,POINT (106.744347 11.0935799)
11782352987,10.9699517,106.6224016,1,,,,,POINT (106.6224016 10.9699517)
11782352988,10.9702676,106.6216694,1,,,,,POINT (106.6216694 10.9702676)
11782352989,10.9700873,106.6220865,3,,,,,POINT (106.6220865 10.9700873)
11782352990,10.9705382,106.6222821,3,,,,,POINT (106.6222821 10.9705382)
11782352994,10.9713882,106.6223867,3,,,,,POINT (106.6223867 10.9713882)
11782352995,10.9721214,106.6243207,1,,,,,POINT (106.6243207 10.9721214)
11787485707,11.0103503,106.533923,3,,,,,POINT (106.533923 11.0103503)
11789393830,11.0443407,106.4519622,3,,,,,POINT (106.4519622 11.0443407)
11789451793,10.7569098,106.6057139,3,,,,,POINT (106.6057139 10.7569098)
11789451801,10.7578048,106.6055617,1,,,,,POINT (106.6055617 10.7578048)
11789561240,11.0619324,106.5006289,3,,,,,POINT (106.5006289 11.0619324)
11789733930,11.0501935,106.723752,3,,,,,POINT (106.723752 11.0501935)
11790025955,11.020142,106.5723288,3,,,,,POINT (106.5723288 11.020142)
11790184649,11.028158,106.6159724,1,,,,,POINT (106.6159724 11.028158)
11790184653,11.0273015,106.6167006,3,,,,,POINT (106.6167006 11.0273015)
11790471196,11.1026403,106.5885555,1,,,,,POINT (106.5885555 11.1026403)
11792030823,11.0248767,106.5552665,3,,,,,POINT (106.5552665 11.0248767)
11792040989,11.0891361,106.6205714,3,,,,,POINT (106.6205714 11.0891361)
11792040990,11.0922821,106.6207149,3,,,,,POINT (106.6207149 11.0922821)
11792585849,11.1069605,106.6490298,3,,,,,POINT (106.6490298 11.1069605)
11792585850,11.1069695,106.6460357,3,,,,,POINT (106.6460357 11.1069695)
11792585857,11.1061307,106.6458362,3,,,,,POINT (106.6458362 11.1061307)
11792587468,11.0483788,106.490236,3,,,,,POINT (106.490236 11.0483788)
11792886878,11.0404162,106.4937705,3,,,,,POINT (106.4937705 11.0404162)
11799559176,10.7143017,106.700849,3,,,,,POINT (106.700849 10.7143017)
11799559177,10.7141878,106.7008876,3,,,,,POINT (106.7008876 10.7141878)
11799559178,10.713953,106.7009669,3,,,,,POINT (106.7009669 10.713953)
11799559179,10.7135896,106.7010898,3,,,,,POINT (106.7010898 10.7135896)
11799559180,10.7131262,106.7012381,4,,,,,POINT (106.7012381 10.7131262)
11799559181,10.7125047,106.701437,3,,,,,POINT (106.701437 10.7125047)
11799559182,10.7123228,106.7014952,3,,,,,POINT (106.7014952 10.7123228)
11799559183,10.7120646,106.7015778,3,,,,,POINT (106.7015778 10.7120646)
11799559184,10.711146,106.7018718,3,,,,,POINT (106.7018718 10.711146)
11799559185,10.7109302,106.7019408,4,,,,,POINT (106.7019408 10.7109302)
11801231872,10.7568529,106.6013714,3,,,,,POINT (106.6013714 10.7568529)
11801231873,10.7567107,106.6017626,1,,,,,POINT (106.6017626 10.7567107)
11801385626,10.8306273,106.6281636,3,,,,,POINT (106.6281636 10.8306273)
11801385627,10.8306111,106.6285794,3,,,,,POINT (106.6285794 10.8306111)
11801395065,10.8205973,106.5629938,1,,,,,POINT (106.5629938 10.8205973)
11801430158,10.7783366,106.7280662,1,,,,,POINT (106.7280662 10.7783366)
11801612334,10.7712228,106.7622194,1,,,,,POINT (106.7622194 10.7712228)
11801612335,10.7697612,106.7615946,1,,,,,POINT (106.7615946 10.7697612)
11801624179,10.8384016,106.650829,3,,,,,POINT (106.650829 10.8384016)
11801624181,10.8391888,106.6510941,3,,,,,POINT (106.6510941 10.8391888)
11801679123,10.8821872,106.6864014,1,,,,,POINT (106.6864014 10.8821872)
11801733407,10.9742982,106.7378808,1,,,,,POINT (106.7378808 10.9742982)
11801733408,10.9746177,106.7379461,1,,,,,POINT (106.7379461 10.9746177)
11801821651,10.7699916,106.6885977,4,,,,,POINT (106.6885977 10.7699916)
11801821653,10.7706395,106.6879239,3,,,,,POINT (106.6879239 10.7706395)
11801821658,10.7670904,106.6883847,3,,,,,POINT (106.6883847 10.7670904)
11801867525,10.8606566,106.651529,1,,,,,POINT (106.651529 10.8606566)
11803551432,10.7730749,106.6712388,3,,,,,POINT (106.6712388 10.7730749)
11803858971,10.8027929,106.7771288,3,,,,,POINT (106.7771288 10.8027929)
11803858972,10.8030602,106.7783047,3,,,,,POINT (106.7783047 10.8030602)
11803858973,10.8022907,106.7772459,3,,,,,POINT (106.7772459 10.8022907)
11803858974,10.802571,106.7784543,3,,,,,POINT (106.7784543 10.802571)
11803858975,10.7999023,106.7732639,3,,,,,POINT (106.7732639 10.7999023)
11803924796,10.8213853,106.7928385,1,,,,,POINT (106.7928385 10.8213853)
11808860266,10.7365975,106.669865,3,,,,,POINT (106.669865 10.7365975)
11809149374,10.7904713,106.7709886,3,,,,,POINT (106.7709886 10.7904713)
11809149375,10.7901317,106.7708782,3,,,,,POINT (106.7708782 10.7901317)
11811149823,10.8435891,106.7399519,3,,,,,POINT (106.7399519 10.8435891)
11811149824,10.84352,106.7395617,1,,,,,POINT (106.7395617 10.84352)
11811152953,10.7282751,106.7236306,4,,,,,POINT (106.7236306 10.7282751)
11811380963,10.7282298,106.7004177,4,,,,,POINT (106.7004177 10.7282298)
11811488369,10.836999,106.7671709,2,,,,,POINT (106.7671709 10.836999)
11813298603,10.8051543,106.6007244,1,,,,,POINT (106.6007244 10.8051543)
11813405051,10.7743506,106.6483252,3,,,,,POINT (106.6483252 10.7743506)
11813524962,10.849593,106.7681166,3,,,,,POINT (106.7681166 10.849593)
11813549846,10.8606538,106.772252,3,,,,,POINT (106.772252 10.8606538)
11813549848,10.8604541,106.7736092,3,,,,,POINT (106.7736092 10.8604541)
11815957358,10.8343628,106.7560752,3,,,,,POINT (106.7560752 10.8343628)
11815957618,10.8525507,106.7508728,3,,,,,POINT (106.7508728 10.8525507)
11815957622,10.8525078,106.7509874,3,,,,,POINT (106.7509874 10.8525078)
11817683726,10.7378819,106.7091224,1,,,,,POINT (106.7091224 10.7378819)
11824610435,10.7383667,106.6407716,3,,,,,POINT (106.6407716 10.7383667)
11824610436,10.7402192,106.643773,3,,,,,POINT (106.643773 10.7402192)
11824660294,10.7423658,106.6471733,3,,,,,POINT (106.6471733 10.7423658)
11824660295,10.7422592,106.6471702,3,,,,,POINT (106.6471702 10.7422592)
11824748840,10.7451333,106.65209,3,,,,,POINT (106.65209 10.7451333)
11824748841,10.7460187,106.6536136,3,,,,,POINT (106.6536136 10.7460187)
11824848962,10.7505387,106.6711293,3,,,,,POINT (106.6711293 10.7505387)
11824860648,10.7567875,106.6896821,3,,,,,POINT (106.6896821 10.7567875)
11824889551,10.7496306,106.6753828,3,,,,,POINT (106.6753828 10.7496306)
11824889552,10.7508068,106.6759983,3,,,,,POINT (106.6759983 10.7508068)
11824889556,10.7523663,106.6820857,3,,,,,POINT (106.6820857 10.7523663)
11825068780,10.7589657,106.692316,2,,,,,POINT (106.692316 10.7589657)
11825097702,10.7598891,106.6939356,3,crossing,,,,POINT (106.6939356 10.7598891)
11825097704,10.7597816,106.6939241,3,,,,,POINT (106.6939241 10.7597816)
11825097706,10.7656315,106.699903,2,,,,,POINT (106.699903 10.7656315)
11827402193,10.8039817,106.6123842,3,,,,,POINT (106.6123842 10.8039817)
11829402864,10.7905121,106.7816087,3,,,,,POINT (106.7816087 10.7905121)
11829465626,10.7957475,106.780464,3,crossing,,,,POINT (106.780464 10.7957475)
11829465627,10.7956835,106.780646,3,,,,,POINT (106.780646 10.7956835)
11829964324,10.7391015,106.6745473,3,,,,,POINT (106.6745473 10.7391015)
11829964330,10.7378241,106.6719799,4,,,,,POINT (106.6719799 10.7378241)
11829964352,10.738681,106.6737801,3,,,,,POINT (106.6737801 10.738681)
11829964355,10.7381755,106.6730147,4,,,,,POINT (106.6730147 10.7381755)
11829964358,10.7377685,106.6720168,3,,,,,POINT (106.6720168 10.7377685)
11830021740,10.8564463,106.7459458,1,,,,,POINT (106.7459458 10.8564463)
11830105761,10.8389424,106.7423966,1,,,,,POINT (106.7423966 10.8389424)
11830105763,10.8381677,106.7423915,1,,,,,POINT (106.7423915 10.8381677)
11830118623,10.8375174,106.7417089,1,,,,,POINT (106.7417089 10.8375174)
11834790988,10.7910998,106.7460476,3,,,,,POINT (106.7460476 10.7910998)
11834957469,10.8032164,106.7482543,3,,,,,POINT (106.7482543 10.8032164)
11836372338,10.8488978,106.6739027,1,,,,,POINT (106.6739027 10.8488978)
11836804221,10.7734583,106.7709711,3,,,,,POINT (106.7709711 10.7734583)
11836804222,10.7732845,106.7707809,3,,,,,POINT (106.7707809 10.7732845)
11840744034,10.850268,106.7939405,3,,,,,POINT (106.7939405 10.850268)
11841396541,11.0695992,106.8050111,4,,,,,POINT (106.8050111 11.0695992)
11841396546,11.0676995,106.8049387,3,,,,,POINT (106.8049387 11.0676995)
11841396548,11.0700632,106.804878,3,,,,,POINT (106.804878 11.0700632)
11841434569,11.0503356,106.7025609,3,,,,,POINT (106.7025609 11.0503356)
11841434570,11.0502476,106.7026884,3,,,,,POINT (106.7026884 11.0502476)
11841434571,11.0441292,106.6955749,3,,,,,POINT (106.6955749 11.0441292)
11843346316,10.8694742,106.7450235,1,,,,,POINT (106.7450235 10.8694742)
11846493978,10.8465533,106.6104202,1,,,,,POINT (106.6104202 10.8465533)
11853970911,10.7837064,106.5376502,5,,,,,POINT (106.5376502 10.7837064)
11853970932,10.7779241,106.5374255,4,,,,,POINT (106.5374255 10.7779241)
11853970951,10.7879267,106.5346731,3,,,,,POINT (106.5346731 10.7879267)
11861142577,10.8464804,106.6569757,3,,,,,POINT (106.6569757 10.8464804)
11867928402,10.7851725,106.7451845,3,,,,,POINT (106.7451845 10.7851725)
11867928404,10.7850492,106.7452488,4,,,,,POINT (106.7452488 10.7850492)
11873425626,10.7535414,106.6732785,1,,,,,POINT (106.6732785 10.7535414)
11873550145,10.758745,106.6543673,3,,,,,POINT (106.6543673 10.758745)
11873573659,10.7847893,106.7453845,4,,,,,POINT (106.7453845 10.7847893)
11873610200,10.9663428,106.6724074,1,,,,,POINT (106.6724074 10.9663428)
11875441101,10.7257053,106.6248282,1,,,,,POINT (106.6248282 10.7257053)
11875441102,10.7261262,106.6264451,1,,,,,POINT (106.6264451 10.7261262)
11875459307,10.7646359,106.6859923,1,,,,,POINT (106.6859923 10.7646359)
11877831262,10.7939566,106.7560695,3,,,,,POINT (106.7560695 10.7939566)
11877936870,10.7936694,106.7561661,3,,,,,POINT (106.7561661 10.7936694)
11877936917,10.7929586,106.7542134,1,,,,,POINT (106.7542134 10.7929586)
11882799295,10.9965976,106.6827525,3,,,,,POINT (106.6827525 10.9965976)
11882799296,10.9968914,106.6832938,3,,,,,POINT (106.6832938 10.9968914)
11882801494,10.9940853,106.6794278,1,,,,,POINT (106.6794278 10.9940853)
11883103850,10.8133952,106.5934966,3,,,,,POINT (106.5934966 10.8133952)
11883194615,10.7897123,106.7153679,1,,,,,POINT (106.7153679 10.7897123)
11883392833,10.7599962,106.7867277,4,,,,,POINT (106.7867277 10.7599962)
11887993713,10.8774247,106.6018131,1,,,,,POINT (106.6018131 10.8774247)
11890517950,10.8013741,106.7931165,2,,,,,POINT (106.7931165 10.8013741)
11891917326,10.8192273,106.6899267,4,,,,,POINT (106.6899267 10.8192273)
11891917327,10.8192996,106.6901963,4,,,,,POINT (106.6901963 10.8192996)
11891917328,10.8194055,106.6901508,4,,,,,POINT (106.6901508 10.8194055)
11891917329,10.8195397,106.6900931,4,,,,,POINT (106.6900931 10.8195397)
11891917330,10.81936,106.6899852,4,,,,,POINT (106.6899852 10.81936)
11891917331,10.8195111,106.6899972,4,,,,,POINT (106.6899972 10.8195111)
11891917334,10.8196768,106.6900428,4,,,,,POINT (106.6900428 10.8196768)
11891917341,10.8196569,106.6899832,4,,,,,POINT (106.6899832 10.8196569)
11895269933,10.8191043,106.6902802,3,,,,,POINT (106.6902802 10.8191043)
11895384176,10.887281,106.7382359,4,,,,,POINT (106.7382359 10.887281)
11895384177,10.8871704,106.7381731,4,,,,,POINT (106.7381731 10.8871704)
11896013339,10.7762464,106.6113456,3,,,,,POINT (106.6113456 10.7762464)
11896336838,10.7915483,106.7518756,3,,,,,POINT (106.7518756 10.7915483)
11900300478,10.8056597,106.568629,1,,,,,POINT (106.568629 10.8056597)
11900708593,10.7845019,106.678463,4,,,,,POINT (106.678463 10.7845019)
11900708633,10.7840667,106.6803314,4,,,,,POINT (106.6803314 10.7840667)
11901928158,10.7861337,106.6810064,4,,,,,POINT (106.6810064 10.7861337)
11901928159,10.7860654,106.6809834,4,,,,,POINT (106.6809834 10.7860654)
11906672179,10.9458703,106.6627976,1,,,,,POINT (106.6627976 10.9458703)
11906716083,10.9546743,106.6635705,3,,,,,POINT (106.6635705 10.9546743)
11911152472,11.1079299,106.6782489,1,,,,,POINT (106.6782489 11.1079299)
11913420177,10.8227744,106.7597394,3,,,,,POINT (106.7597394 10.8227744)
11921112598,10.9868849,106.6488681,1,,,,,POINT (106.6488681 10.9868849)
11921421254,10.7750068,106.7498705,3,,,,,POINT (106.7498705 10.7750068)
11921615515,11.0360054,106.6392566,3,,,,,POINT (106.6392566 11.0360054)
11921615516,11.0359458,106.6391407,3,,,,,POINT (106.6391407 11.0359458)
11921615537,10.9864689,106.6656657,3,,,,,POINT (106.6656657 10.9864689)
11921627187,10.9671894,106.6817973,3,,,,,POINT (106.6817973 10.9671894)
11921627193,10.959141,106.6980869,4,,,,,POINT (106.6980869 10.959141)
11921627194,10.9591225,106.6980607,4,,,,,POINT (106.6980607 10.9591225)
11921627201,10.9592255,106.6981232,3,,,,,POINT (106.6981232 10.9592255)
11921627203,10.9591219,106.6979473,3,,,,,POINT (106.6979473 10.9591219)
11921627233,10.9076806,106.712907,4,,,,,POINT (106.712907 10.9076806)
11921627290,10.8876877,106.7002429,3,,,,,POINT (106.7002429 10.8876877)
11921627292,10.8876139,106.6987479,3,,,,,POINT (106.6987479 10.8876139)
11921627293,10.8871044,106.6997891,3,,,,,POINT (106.6997891 10.8871044)
11921635680,10.8131456,106.7302817,1,,,,,POINT (106.7302817 10.8131456)
11921728086,10.9798191,106.6136136,3,,,,,POINT (106.6136136 10.9798191)
11921728096,10.9830884,106.5863137,3,,,,,POINT (106.5863137 10.9830884)
11921728108,10.9801685,106.6113497,4,,,,,POINT (106.6113497 10.9801685)
11921728114,10.9836394,106.5779345,3,,,,,POINT (106.5779345 10.9836394)
11921728116,10.9831606,106.5850778,4,,,,,POINT (106.5850778 10.9831606)
11921902988,10.7865848,106.6815889,3,,,,,POINT (106.6815889 10.7865848)
11924024812,10.7596587,106.6985497,3,,,,,POINT (106.6985497 10.7596587)
11924024814,10.7596327,106.6985099,4,,,,,POINT (106.6985099 10.7596327)
11924117731,10.844874,106.7234407,1,,,,,POINT (106.7234407 10.844874)
11924659990,10.8385697,106.5947411,1,,,,,POINT (106.5947411 10.8385697)
11924659991,10.8381253,106.5943784,1,,,,,POINT (106.5943784 10.8381253)
11924659992,10.837731,106.5940423,1,,,,,POINT (106.5940423 10.837731)
11925831715,10.8094255,106.6729358,1,,,,,POINT (106.6729358 10.8094255)
11925831721,10.8093319,106.6722653,3,,,,,POINT (106.6722653 10.8093319)
11927555948,10.7890618,106.6599184,1,,,,,POINT (106.6599184 10.7890618)
11927555949,10.7893338,106.6600826,3,,,,,POINT (106.6600826 10.7893338)
11927690569,10.7667418,106.6110608,3,,,,,POINT (106.6110608 10.7667418)
11927690570,10.7667494,106.6108756,1,,,,,POINT (106.6108756 10.7667494)
11927690571,10.7673668,106.6108927,1,,,,,POINT (106.6108927 10.7673668)
11927690572,10.7673681,106.6110921,3,,,,,POINT (106.6110921 10.7673681)
11928063755,10.798647,106.7088197,1,,,,,POINT (106.7088197 10.798647)
11928320445,10.7883227,106.7624719,1,,,,,POINT (106.7624719 10.7883227)
11928320448,10.7877421,106.7627084,3,,,,,POINT (106.7627084 10.7877421)
11930061311,10.7963035,106.6860129,3,crossing,,,,POINT (106.6860129 10.7963035)
11932199876,10.7705869,106.658444,3,,,,,POINT (106.658444 10.7705869)
11932199879,10.7706861,106.6581084,3,,,,,POINT (106.6581084 10.7706861)
11932199883,10.7895843,106.6521496,3,,,,,POINT (106.6521496 10.7895843)
11936708075,10.8935799,106.7928708,3,,,,,POINT (106.7928708 10.8935799)
11936708079,10.8935286,106.7932436,3,,,,,POINT (106.7932436 10.8935286)
11936708086,10.8923318,106.7970354,3,,,,,POINT (106.7970354 10.8923318)
11938365412,10.7545855,106.6695217,4,,,,,POINT (106.6695217 10.7545855)
11938808293,10.8478234,106.6785063,3,,,,,POINT (106.6785063 10.8478234)
11939032698,10.893413,106.6320205,1,,,,,POINT (106.6320205 10.893413)
11939288295,10.7308712,106.6469141,3,,,,,POINT (106.6469141 10.7308712)
11939288298,10.7318854,106.6497482,3,,,,,POINT (106.6497482 10.7318854)
11939288301,10.7314611,106.6485614,3,,,,,POINT (106.6485614 10.7314611)
11939288311,10.7330189,106.6528691,3,,,,,POINT (106.6528691 10.7330189)
11939288312,10.7332812,106.6534681,2,,,,,POINT (106.6534681 10.7332812)
11939288316,10.7337666,106.6541139,2,,,,,POINT (106.6541139 10.7337666)
11939288317,10.7339609,106.6543841,3,,,,,POINT (106.6543841 10.7339609)
11939288323,10.7341353,106.655536,4,,,,,POINT (106.655536 10.7341353)
11939288324,10.7340726,106.6560495,3,,,,,POINT (106.6560495 10.7340726)
11943811018,10.858401,106.787532,3,,,,,POINT (106.787532 10.858401)
11943811021,10.8573262,106.7856813,3,,,,,POINT (106.7856813 10.8573262)
11943811029,10.8564613,106.7843018,2,,,,,POINT (106.7843018 10.8564613)
11943811033,10.8546713,106.7812158,2,,,,,POINT (106.7812158 10.8546713)
11943952269,10.7714643,106.6063541,3,,,,,POINT (106.6063541 10.7714643)
11943952270,10.7715632,106.6057761,1,,,,,POINT (106.6057761 10.7715632)
11944004393,10.8815087,106.6704785,1,,,,,POINT (106.6704785 10.8815087)
11944004394,10.8815399,106.6704647,1,,,,,POINT (106.6704647 10.8815399)
11944675610,10.7362963,106.6194553,3,,,,,POINT (106.6194553 10.7362963)
11945627176,10.7920776,106.6866917,3,,,,,POINT (106.6866917 10.7920776)
11947068708,10.8417347,106.7469258,3,,,,,POINT (106.7469258 10.8417347)
11947068710,10.8413682,106.7472191,3,,,,,POINT (106.7472191 10.8413682)
11950422110,10.787123,106.7048321,3,,,,,POINT (106.7048321 10.787123)
11950422111,10.7870695,106.7048887,3,,,,,POINT (106.7048887 10.7870695)
11952160316,10.870559,106.734049,4,,,,,POINT (106.734049 10.870559)
11953279819,10.946254,106.7422623,3,,,,,POINT (106.7422623 10.946254)
11953279821,10.9461152,106.7423375,4,,,,,POINT (106.7423375 10.9461152)
11953279822,10.9466556,106.7421575,3,,,,,POINT (106.7421575 10.9466556)
11953279827,10.9471959,106.7417261,3,,,,,POINT (106.7417261 10.9471959)
11953279828,10.9459298,106.7422684,5,,,,,POINT (106.7422684 10.9459298)
11953279829,10.945984,106.7421626,4,,,,,POINT (106.7421626 10.945984)
11953279831,10.9471132,106.7422571,4,,,,,POINT (106.7422571 10.9471132)
11953279832,10.9470293,106.7421501,4,,,,,POINT (106.7421501 10.9470293)
11953279833,10.9471541,106.7421477,4,,,,,POINT (106.7421477 10.9471541)
11953547344,10.7767389,106.6837066,4,,,,,POINT (106.6837066 10.7767389)
11953547345,10.7766932,106.6836573,4,,,,,POINT (106.6836573 10.7766932)
11954110644,10.7682294,106.6894239,3,,,,,POINT (106.6894239 10.7682294)
11954983237,10.7296962,106.7166581,3,,,,,POINT (106.7166581 10.7296962)
11955120710,10.7903536,106.6226874,1,,,,,POINT (106.6226874 10.7903536)
11957667712,10.9824531,106.5947689,3,,,,,POINT (106.5947689 10.9824531)
11957667713,10.9814625,106.6044647,3,,,,,POINT (106.6044647 10.9814625)
11957702771,10.983516,106.5797481,3,,,,,POINT (106.5797481 10.983516)
11957702772,10.9834766,106.5797484,3,,,,,POINT (106.5797484 10.9834766)
11957835180,10.8079082,106.6805189,1,,,,,POINT (106.6805189 10.8079082)
11957862943,10.8375007,106.6018851,1,,,,,POINT (106.6018851 10.8375007)
11957909310,10.9155619,106.7693563,3,,,,,POINT (106.7693563 10.9155619)
11957937228,10.8715799,106.7446976,1,,,,,POINT (106.7446976 10.8715799)
11959710135,10.7974051,106.677672,4,,,,,POINT (106.677672 10.7974051)
11964144193,10.8530537,106.6288726,1,,,,,POINT (106.6288726 10.8530537)
11964144210,10.8543183,106.6294529,3,,,,,POINT (106.6294529 10.8543183)
11964144222,10.8542604,106.6295793,3,,,,,POINT (106.6295793 10.8542604)
11966211209,10.8545232,106.6278313,3,,,,,POINT (106.6278313 10.8545232)
11966211232,10.854489,106.6279152,3,,,,,POINT (106.6279152 10.854489)
11966231392,10.8549943,106.6279233,3,,,,,POINT (106.6279233 10.8549943)
11966231438,10.8530544,106.6269804,4,,,,,POINT (106.6269804 10.8530544)
11968723774,11.0026124,106.6371146,1,,,,,POINT (106.6371146 11.0026124)
11968723775,11.0038181,106.6360725,1,,,,,POINT (106.6360725 11.0038181)
11971090373,10.8027321,106.745801,3,,,,,POINT (106.745801 10.8027321)
11971111091,10.8827671,106.6661118,1,,,,,POINT (106.6661118 10.8827671)
11971404899,10.795301,106.6864822,3,,,,,POINT (106.6864822 10.795301)
11971598288,10.8568858,106.627838,3,,,,,POINT (106.627838 10.8568858)
11971598289,10.8568858,106.6279037,3,,,,,POINT (106.6279037 10.8568858)
11971598384,10.8566843,106.6317082,1,,,,,POINT (106.6317082 10.8566843)
11974290739,10.965974,106.6401215,3,,,,,POINT (106.6401215 10.965974)
11977439971,10.7395586,106.6287747,1,turning_circle,,,,POINT (106.6287747 10.7395586)
11977478434,10.7592385,106.6655848,4,,,,,POINT (106.6655848 10.7592385)
11977593363,10.873255,106.7751667,1,,,,,POINT (106.7751667 10.873255)
11979959464,10.7762913,106.6090435,4,,,,,POINT (106.6090435 10.7762913)
11980588162,10.729647,106.6238833,1,,,,,POINT (106.6238833 10.729647)
